source,State,District,Rivers / Streams,start_date
news_reports,Uttar Pradesh,"Jhansi, Jalaun, Hamirpur, Banda","Betwa, Ken",2015-04-25 18:30:00+00
news_reports,Uttar Pradesh,Jalaun,Betwa,2013-08-10 18:30:00+00
news_reports,Uttar Pradesh,Jalaun,N/A,2022-04-18 18:30:00+00
news_reports,Madhya Pradesh,"Morena, Gwalior",Chambal,2024-05-21 18:30:00+00
news_reports,Madhya Pradesh,Morena,Chambal,2024-05-24 18:30:00+00
news_reports,Madhya Pradesh,Morena,Chambal,2024-04-09 18:30:00+00
news_reports,Madhya Pradesh,Morena,Chambal,2024-03-17 18:30:00+00
news_reports,Madhya Pradesh,Morena,Chambal,2024-06-08 18:30:00+00
news_reports,Madhya Pradesh,Morena,Chambal,2024-02-03 18:30:00+00
news_reports,Madhya Pradesh,"Mandsaur, Neemuch",Chambal,2024-03-30 18:30:00+00
news_reports,Gujarat,"Ahmadabad, Sabar Kantha, Surendranagar, Mahesana, Gandhinagar, Anand",N/A,2016-10-03 18:30:00+00
news_reports,Gujarat,Kachchh,Bhukhi,2023-10-30 18:30:00+00
news_reports,Tamil Nadu,"Pudukkottai, Virudhunagar, Salem, Vellore, Coimbatore",N/A,2024-06-18 18:30:00+00
news_reports,Madhya Pradesh,Khargone (West Nimar),Narmada,2022-10-16 18:30:00+00
news_reports,Madhya Pradesh,"Alirajpur, Anuppur, Ashoknagar, Balaghat, Barwani, Betul, Bhind, Bhopal, Burhanpur, Chhatarpur, Chhindwara, Damoh, Datia, Dewas, Dhar, Dindori, Guna, Gwalior, Harda, Indore, Jabalpur, Jhabua, Katni, Mandla, Mandsaur, Morena, Narsimhapur, Neemuch, Panna, Raisen, Rajgarh, Ratlam, Rewa, Sagar, Satna, Sehore, Seoni, Shahdol, Shajapur, Sheopur, Shivpuri, Sidhi, Singrauli, Tikamgarh, Ujjain, Umaria, Vidisha, Niwari, Pandhurna, Mauganj, Maihar, Agar-Malwa, Khandwa (East Nimar), Narmadapuram, Khargone (West Nimar)",N/A,2019-10-04 18:30:00+00
news_reports,Gujarat,Junagadh,Shetrunji,2015-05-07 18:30:00+00
news_reports,"Uttar Pradesh, Bihar","Farrukhabad, Aurangabad, Begusarai, Jamui",N/A,2024-06-10 18:30:00+00
news_reports,Uttar Pradesh,"Faizabad, Gonda",N/A,2017-05-16 18:30:00+00
news_reports,"Uttar Pradesh, Madhya Pradesh","Banda, Chhatarpur, Panna, Tikamgarh, Mahoba, Jhansi","Ken, Betwa",2016-11-28 18:30:00+00
news_reports,Uttar Pradesh,"Agra, Aligarh, Allahabad, Ambedkar Nagar, Auraiya, Azamgarh, Baghpat, Bahraich, Ballia, Balrampur, Banda, Bara Banki, Bareilly, Basti, Bijnor, Bulandshahr, Chandauli, Chitrakoot, Deoria, Etah, Budaun, Etawah, Faizabad, Farrukhabad, Fatehpur, Firozabad, Gautam Buddha Nagar, Ghaziabad, Ghazipur, Gonda, Gorakhpur, Hamirpur, Hardoi, Hathras (Mahamaya Nagar), Jaunpur, Jhansi, Jyotiba Phule Nagar, Jalaun, Kannauj, Kanpur Dehat, Kanpur Nagar, Kanshiram Nagar, Kaushambi, Kheri, Kushinagar, Lalitpur, Lucknow, Mahrajganj, Mahoba, Mainpuri, Mathura, Mau, Meerut, Mirzapur, Moradabad, Muzaffarnagar, Pilibhit, Pratapgarh, Rae Bareli, Rampur, Saharanpur, Sant Kabir Nagar, Sant Ravidas Nagar (Bhadohi), Shrawasti, Siddharthnagar, Sitapur, Shahjahanpur, Sonbhadra, Sultanpur, Unnao, Varanasi, Shamli",N/A,2023-10-20 18:30:00+00
news_reports,Gujarat,Kachchh,N/A,2022-10-06 18:30:00+00
news_reports,Uttar Pradesh,Mahoba,Virma,2022-01-25 18:30:00+00
news_reports,Gujarat,Banas Kantha,Banas,2022-06-02 18:30:00+00
news_reports,Madhya Pradesh,"Dhar, Barwani, Alirajpur, Khargone (West Nimar)",Narmada,2016-02-04 18:30:00+00
news_reports,Madhya Pradesh,"Dhar, Barwani",Narmada,2015-05-13 18:30:00+00
news_reports,Madhya Pradesh,"Dhar, Barwani",Narmada,2014-08-22 18:30:00+00
news_reports,Madhya Pradesh,Datia,Sindh,2014-05-15 18:30:00+00
news_reports,Madhya Pradesh,Datia,Sindh,2023-12-17 18:30:00+00
news_reports,Madhya Pradesh,"Panna, Chhatarpur",Ken,2019-05-27 18:30:00+00
news_reports,Madhya Pradesh,Panna,Ken,2015-05-29 18:30:00+00
news_reports,"Madhya Pradesh, Uttar Pradesh","Chhatarpur, Panna, Mahoba","Dhasan, Ken",2019-06-01 18:30:00+00
news_reports,Gujarat,"Ahmadabad, Amreli, Anand, Banas Kantha, Bharuch, Bhavnagar, Dohad, Gandhinagar, Jamnagar, Junagadh, Kachchh, Kheda, Mahesana, Narmada, Navsari, Panch Mahals, Patan, Porbandar, Rajkot, Sabar Kantha, Surendranagar, Surat, Vadodara, Valsad, Tapi, Devbhumi Dwarka",N/A,2015-09-05 18:30:00+00
news_reports,Bihar,"Araria, Aurangabad, Banka, Begusarai, Bhagalpur, Bhojpur, Buxar, Darbhanga, Gaya, Gopalganj, Jamui, Katihar, Khagaria, Kishanganj, Lakhisarai, Madhepura, Madhubani, Munger, Nalanda, Muzaffarpur, Nawada, Pashchim Champaran, Patna, Purnia, Rohtas, Saharsa, Samastipur, Saran, Sheikhpura, Sheohar, Sitamarhi, Siwan, Supaul, Vaishali, Arwal, Jehanabad, Kaimur (Bhabua), Purbi Champaran",N/A,2024-06-19 18:30:00+00
news_reports,Gujarat,"Ahmadabad, Amreli, Banas Kantha, Jamnagar, Mahesana, Narmada, Navsari, Panch Mahals, Porbandar, Rajkot, Sabar Kantha, Surat, Valsad, Anand, Bharuch, Bhavnagar, Dahod, Gandhinagar, Junagadh, Kachchh, Kheda, Patan, Surendranagar, Dang, Vadodara, Tapi, Devbhumi Dwarka, Arvalli, Chhotaudepur, Botad","Sabarmati, Orsang, Tapi, Bhadar",2018-05-21 18:30:00+00
news_reports,Madhya Pradesh,"Datia, Bhind, Jabalpur",N/A,2019-08-29 18:30:00+00
news_reports,Gujarat,Vadodara,N/A,2021-10-14 18:30:00+00
news_reports,Uttar Pradesh,Deoria,Chhoti Gandak,2024-06-21 18:30:00+00
news_reports,Uttar Pradesh,Etawah,N/A,2024-06-14 18:30:00+00
news_reports,Jharkhand,Garhwa,Danro,2024-06-17 18:30:00+00
news_reports,Jharkhand,Dumka,Nunbil,2024-06-10 18:30:00+00
news_reports,Uttar Pradesh,Jhansi,N/A,2023-07-02 18:30:00+00
news_reports,Gujarat,Tapi,Tapi,2013-03-26 18:30:00+00
news_reports,Gujarat,Surat,Tapi,2011-06-17 18:30:00+00
news_reports,Maharashtra,Sindhudurg,Gad,2022-07-26 18:30:00+00
news_reports,Jharkhand,"Bokaro, Chatra, Deoghar, Dhanbad, Dumka, Garhwa, Giridih, Godda, Gumla, Hazaribagh, Jamtara, Khunti, Latehar, Lohardaga, Pakur, Palamu, Ramgarh, Ranchi, Saraikela-kharsawan, Simdega, Koderma, West Singhbum, East Singhbum, Sahebganj",N/A,2024-06-24 18:30:00+00
news_reports,Jharkhand,Bokaro,N/A,2024-04-26 18:30:00+00
news_reports,"Madhya Pradesh, Uttar Pradesh","Chhatarpur, Panna, Banda",Ken,2019-03-01 18:30:00+00
news_reports,Uttar Pradesh,"Lalitpur, Jhansi, Jalaun, Hamirpur","Betwa, Ken, Yamuna, Bagen",2021-09-02 18:30:00+00
news_reports,Gujarat,Tapi,N/A,2021-01-30 18:30:00+00
news_reports,Jharkhand,"Dhanbad, Giridih, Bokaro, Latehar, Palamu, Chatra, Hazaribagh, Ramgarh, Gumla, Koderma",N/A,2024-02-25 18:30:00+00
news_reports,Gujarat,Gandhinagar,Goma,2021-08-04 18:30:00+00
news_reports,Jharkhand,"Dhanbad, Bokaro, Giridih, Latehar, Palamu, Chatra, Hazaribagh, Ramgarh, Gumla, Garhwa, Ranchi, Koderma","Barakar, Damodar, Auranga, Sankh, Koel, Gawai, Usri, Rampur, Amanat, Kanhar",2023-09-08 18:30:00+00
news_reports,Gujarat,"Kachchh, Surendranagar, Chhotaudepur, Ahmedabad, Amreli, Banas Kantha, Jamnagar, Mahesana, Narmada, Navsari, Panch Mahals, Porbandar, Rajkot, Sabar Kantha, Surat, Bhavnagar, Dahod, Gandhinagar, Junagadh, Kheda, Patan, Dang, Vadodara, Tapi, Botad, Devbhumi Dwarka, Bharuch, Valsad, Anand, Arvalli, Gir Somnath, Mahisagar, Morbi",Sabarmati,2022-01-16 18:30:00+00
news_reports,Karnataka,Raichur,Krishna,2022-05-22 18:30:00+00
news_reports,Madhya Pradesh,Chhatarpur,Dhasan,2023-02-09 18:30:00+00
news_reports,Madhya Pradesh,"Bhind, Chhatarpur","Narmada, Chambal, Betwa, Sone, Tapi",2018-10-18 18:30:00+00
news_reports,Goa,"North Goa, South Goa","Chapora, Mandovi, Terekhol / Tiracol",2024-06-17 18:30:00+00
news_reports,Goa,"North Goa, South Goa","Chapora, Mandovi, Zuari",2024-06-25 18:30:00+00
news_reports,Maharashtra,Pune,Mula-Mutha,2020-12-14 18:30:00+00
news_reports,Maharashtra,"Akola, Bhandara, Buldhana, Chandrapur, Jalgaon, Jalna, Kolhapur, Mumbai, Mumbai Suburban, Nagpur, Nanded, Pune, Raigad, Solapur, Thane, Washim, Yavatmal, Ahmadnagar, Amravati, Chhatrapati Sambhajinagar (Aurangabad), Beed, Dhule, Gadchiroli, Gondia, Hingoli, Latur, Nandurbar, Nashik, Dharashiv (Osmanabad), Parbhani, Ratnagiri, Sangli, Satara, Sindhudurg, Wardha, Palghar",N/A,2024-02-15 18:30:00+00
news_reports,Goa,South Goa,Mandovi,2024-05-21 18:15:00+00
news_reports,Goa,"North Goa, South Goa",Chapora,2024-03-23 18:30:00+00
news_reports,Gujarat,Surat,Tapi,2017-03-08 18:30:00+00
news_reports,Gujarat,"Navsari, Valsad, Surat",Ambika,2023-12-26 23:00:00+00
news_reports,Maharashtra,"Akola, Bhandara, Buldhana, Chandrapur, Jalgaon, Jalna, Kolhapur, Mumbai, Mumbai Suburban, Nagpur, Nanded, Pune, Raigad, Solapur, Thane, Washim, Yavatmal, Ahmadnagar, Amravati, Chhatrapati Sambhajinagar (Aurangabad), Beed, Dhule, Gadchiroli, Gondia, Hingoli, Latur, Nandurbar, Nashik, Dharashiv (Osmanabad), Parbhani, Ratnagiri, Sangli, Satara, Sindhudurg, Wardha, Palghar",N/A,2022-01-20 18:30:00+00
news_reports,Maharashtra,"Nashik, Jalgaon, Thane, Raigad, Sindhudurg, Ratnagiri",N/A,2013-08-10 18:30:00+00
news_reports,Goa,"South Goa, North Goa","Mandovi, Chapora, Zuari",2024-06-23 22:00:00+00
news_reports,Maharashtra,"Raigad, Ratnagiri, Thane, Sindhudurg",N/A,2017-02-07 18:30:00+00
news_reports,Gujarat,Navsari,N/A,2020-05-27 18:30:00+00
news_reports,"Maharashtra, Gujarat, Goa","Thane, Ratnagiri, Raigad, Sindhudurg",N/A,2014-02-08 18:30:00+00
news_reports,Maharashtra,"Akola, Bhandara, Buldhana, Chandrapur, Jalgaon, Jalna, Kolhapur, Mumbai, Mumbai Suburban, Nagpur, Nanded, Pune, Raigad, Solapur, Thane, Washim, Yavatmal, Ahmadnagar, Amravati, Chhatrapati Sambhajinagar (Aurangabad), Beed, Dhule, Gadchiroli, Gondia, Hingoli, Latur, Nandurbar, Nashik, Dharashiv (Osmanabad), Parbhani, Ratnagiri, Sangli, Satara, Sindhudurg, Wardha, Palghar",N/A,2016-02-24 18:30:00+00
news_reports,Maharashtra,"Akola, Bhandara, Buldhana, Chandrapur, Jalgaon, Jalna, Kolhapur, Mumbai, Mumbai Suburban, Nagpur, Nanded, Pune, Raigad, Thane, Solapur, Washim, Yavatmal, Ahmadnagar, Amravati, Chhatrapati Sambhajinagar (Aurangabad), Beed, Dhule, Gadchiroli, Gondia, Hingoli, Latur, Nandurbar, Nashik, Dharashiv (Osmanabad), Parbhani, Ratnagiri, Sangli, Satara, Sindhudurg, Wardha, Palghar",N/A,2012-04-03 18:30:00+00
news_reports,Maharashtra,Palghar,Vaitarna,2024-05-25 18:30:00+00
news_reports,Maharashtra,Pune,N/A,2023-02-09 18:30:00+00
news_reports,Goa,North Goa,N/A,2023-12-06 18:30:00+00
news_reports,Goa,"North Goa, South Goa","Zuari, Terekhol / Tiracol, Uguem, Mandovi",2024-02-11 18:30:00+00
news_reports,Maharashtra,"Raigad, Ratnagiri",Bankot Creek,2010-11-30 18:30:00+00
news_reports,Maharashtra,Parbhani,Purna,2014-06-04 18:30:00+00
news_reports,Gujarat,"Ahmedabad, Amreli, Banas Kantha, Jamnagar, Mahesana, Narmada, Navsari, Panch Mahals, Porbandar, Rajkot, Sabar Kantha, Surat, Valsad, Anand, Bharuch, Bhavnagar, Dahod, Gandhinagar, Junagadh, Kachchh, Kheda, Patan, Surendranagar, Dang, Vadodara, Tapi, Devbhumi Dwarka, Botad, Arvalli, Chhotaudepur, Gir Somnath, Mahisagar, Morbi","Sabarmati, Tapi, Orsang, Bhadar",2018-05-21 18:30:00+00
news_reports,Maharashtra,Buldhana,Purna,2024-05-17 18:30:00+00
news_reports,Gujarat,"Ahmedabad, Gandhinagar","Orsang, Tapi, Sabarmati, Narmada",2017-08-24 18:30:00+00
news_reports,Goa,"North Goa, South Goa","Khandepar, Chapora, Terekhol / Tiracol",2023-04-02 18:30:00+00
news_reports,Gujarat,Ahmedabad,Sabarmati,2013-09-05 22:00:00+00
news_reports,Maharashtra,Ahmadnagar,Mula,2021-03-16 18:30:00+00
news_reports,Gujarat,"Junagadh, Rajkot, Ahmedabad, Chhotaudepur","Bhadar, Orsang, Ozat, Sabarmati, Narmada, Mahi",2019-01-30 18:30:00+00
news_reports,Goa,"North Goa, South Goa","Terekhol / Tiracol, Zuari",2024-02-07 23:00:00+00
news_reports,Maharashtra,Pune,Indrayani,2021-03-20 18:30:00+00
news_reports,Goa,"North Goa, South Goa",Terekhol / Tiracol,2023-12-30 18:30:00+00
news_reports,Maharashtra,Thane,Thane Creek,2024-06-26 18:30:00+00
news_reports,Gujarat,"Chhotaudepur, Rajkot, Jamnagar, Gandhinagar, Kachchh, Surat, Ahmedabad, Sabar Kantha, Surendranagar, Gir Somnath","Sabarmati, Und (Gujarat), Narmada, Adhoi, Bhadar, Shetrunji, Orsang",2020-01-03 18:30:00+00
news_reports,Goa,"North Goa, South Goa",N/A,2023-12-30 18:30:00+00
news_reports,Maharashtra,Palghar,Vaitarna,2018-04-15 21:00:00+00
news_reports,Goa,South Goa,N/A,2024-02-09 18:15:00+00
news_reports,Goa,"North Goa, South Goa","Chapora, Mandovi, Terekhol / Tiracol",2021-10-19 18:30:00+00
news_reports,Gujarat,Chhotaudepur,"Narmada, Orsang",2019-01-03 18:30:00+00
news_reports,Gujarat,Vadodara,Mahi,2024-05-15 18:30:00+00
news_reports,Maharashtra,"Akola, Bhandara, Buldhana, Chandrapur, Jalgaon, Jalna, Kolhapur, Mumbai, Nagpur, Mumbai Suburban, Nanded, Raigad, Pune, Solapur, Thane, Washim, Yavatmal, Ahmadnagar, Amravati, Chhatrapati Sambhajinagar (Aurangabad), Beed, Dhule, Gadchiroli, Gondia, Hingoli, Latur, Nandurbar, Nashik, Dharashiv (Osmanabad), Parbhani, Ratnagiri, Sangli, Satara, Sindhudurg, Wardha, Palghar",N/A,2023-04-06 18:30:00+00
news_reports,Gujarat,"Surat, Navsari, Ahmedabad, Vadodara","Mahi, Sabarmati, Tapi, Purna, Ambika",2016-12-15 18:30:00+00
news_reports,Gujarat,"Ahmedabad, Mahesana",N/A,2012-07-24 18:30:00+00
news_reports,Goa,North Goa,Terekhol / Tiracol,2022-06-27 18:30:00+00
news_reports,Gujarat,Vadodara,Narmada,2024-01-24 18:30:00+00
news_reports,Goa,South Goa,N/A,2024-01-10 18:30:00+00
news_reports,Goa,"South Goa, North Goa",N/A,2023-07-06 22:00:00+00
news_reports,Maharashtra,"Kolhapur, Sangli","Nandini, Bor, Agrani, Korda/Korada, Man",2021-01-11 18:30:00+00
news_reports,Goa,"North Goa, South Goa",N/A,2023-04-12 18:30:00+00
news_reports,Maharashtra,Solapur,N/A,2016-04-11 18:30:00+00
news_reports,Goa,"North Goa, South Goa",N/A,2022-01-15 18:30:00+00
news_reports,Gujarat,"Sabar Kantha, Kheda",N/A,2017-07-06 18:30:00+00
news_reports,Goa,"North Goa, South Goa","Mandovi, Chapora, Zuari",2022-12-03 23:00:00+00
news_reports,Maharashtra,"Akola, Bhandara, Buldhana, Chandrapur, Jalgaon, Jalna, Kolhapur, Mumbai, Mumbai Suburban, Nagpur, Nanded, Pune, Raigad, Solapur, Thane, Washim, Yavatmal, Ahmadnagar, Amravati, Chhatrapati Sambhajinagar (Aurangabad), Beed, Dhule, Gadchiroli, Gondia, Hingoli, Latur, Nandurbar, Nashik, Dharashiv (Osmanabad), Parbhani, Ratnagiri, Sangli, Satara, Sindhudurg, Wardha, Palghar",N/A,2022-01-29 18:30:00+00
news_reports,N/A,N/A,"Narmada, Chambal, Betwa, Bharathapuzha",2023-02-08 18:30:00+00
news_reports,Maharashtra,Chhatrapati Sambhajinagar (Aurangabad),"Godavari, Purna, Shivna, Anjana, Gandhari",2009-02-28 18:30:00+00
news_reports,Gujarat,Surat,Tapi,2017-05-25 18:30:00+00
news_reports,Goa,South Goa,Ragada,2023-04-03 18:30:00+00
news_reports,Goa,"North Goa, South Goa",N/A,2023-11-29 23:00:00+00
news_reports,Maharashtra,"Akola, Bhandara, Buldhana, Chandrapur, Jalgaon, Jalna, Kolhapur, Mumbai, Mumbai Suburban, Nagpur, Nanded, Pune, Raigad, Solapur, Thane, Washim, Yavatmal, Ahmadnagar, Amravati, Chhatrapati Sambhajinagar (Aurangabad), Beed, Dhule, Gadchiroli, Gondia, Hingoli, Latur, Nandurbar, Nashik, Dharashiv (Osmanabad), Parbhani, Ratnagiri, Sangli, Satara, Sindhudurg, Wardha, Palghar",N/A,2024-02-15 18:30:00+00
news_reports,Goa,"North Goa, South Goa",N/A,2022-09-07 18:30:00+00
news_reports,Goa,"North Goa, South Goa","Mandovi, Terekhol / Tiracol, Chapora",2021-11-13 18:30:00+00
news_reports,Maharashtra,Ahmadnagar,N/A,2022-05-28 18:30:00+00
news_reports,Goa,"North Goa, South Goa",N/A,2022-09-27 18:15:00+00
news_reports,Uttar Pradesh,"Agra, Ambedkar Nagar, Azamgarh, Baghpat, Balrampur, Bara Banki, Chitrakoot, Deoria, Etah, Faizabad, Basti, Fatehpur, Ghaziabad, Ghazipur, Hamirpur, Hathras (Mahamaya Nagar), Jalaun, Jaunpur, Kanpur Dehat, Kanpur Nagar, Kushinagar, Mahrajganj, Mathura, Meerut, Pratapgarh, Rae Bareli, Rampur, Sant Kabir Nagar, Shrawasti, Siddharthnagar, Sitapur, Sultanpur, Unnao, Aligarh, Allahabad, Auraiya, Bahraich, Ballia, Bareilly, Bijnor, Banda, Budaun, Bulandshahr, Chandauli, Etawah, Farrukhabad, Kanshiram Nagar, Jhansi, Jyotiba Phule Nagar, Kannauj, Hardoi, Gorakhpur, Gonda, Gautam Buddha Nagar, Firozabad, Kaushambi, Kheri, Lalitpur, Lucknow, Mahoba, Mainpuri, Mau, Mirzapur, Moradabad, Muzaffarnagar, Pilibhit, Saharanpur, Sant Ravidas Nagar (Bhadohi), Shahjahanpur, Sonbhadra, Varanasi",N/A,2024-06-29 18:30:00+00
news_reports,Gujarat,Ahmedabad,Sabarmati,2016-06-26 18:30:00+00
news_reports,Goa,"North Goa, South Goa",Mandovi,2022-11-10 18:30:00+00
news_reports,Maharashtra,Pune,Ghod,2024-06-16 18:30:00+00
news_reports,Goa,South Goa,Zuari,2022-09-04 22:00:00+00
news_reports,Maharashtra,Satara,Manganga,2022-06-02 18:30:00+00
news_reports,Maharashtra,Bhandara,N/A,2020-03-07 22:00:00+00
news_reports,Gujarat,Surat,Tapi,2023-02-11 18:30:00+00
news_reports,Maharashtra,"Parbhani, Yavatmal, Buldhana, Solapur, Kolhapur, Sangli, Latur",Godavari,2021-06-27 18:30:00+00
news_reports,Gujarat,Vadodara,"Narmada, Mahi",2024-06-06 18:30:00+00
news_reports,Maharashtra,"Sangli, Kolhapur, Satara","Krishna, Warna, Panchganga",2024-06-06 18:30:00+00
news_reports,Gujarat,Anand,Mahi,2024-06-29 18:30:00+00
news_reports,Gujarat,Gandhinagar,Sabarmati,2023-08-02 18:30:00+00
news_reports,Gujarat,"Surat, Navsari, Ahmedabad, Vadodara","Tapi, Ambika, Purna, Sabarmati, Mahi",2016-12-15 18:30:00+00
news_reports,Gujarat,"Narmada, Vadodara",Narmada,2023-04-26 18:30:00+00
news_reports,Gujarat,Vadodara,Mahi,2024-06-13 18:30:00+00
news_reports,Gujarat,Vadodara,"Narmada, Mahi, Orsang",2024-06-15 18:30:00+00
news_reports,Maharashtra,Ahmadnagar,"Godavari, Pravara, Mula, Bhima",2023-09-11 18:30:00+00
news_reports,Goa,"North Goa, South Goa",N/A,2022-01-11 18:15:00+00
news_reports,Maharashtra,"Palghar, Thane","Ulhas, Vasai Creek",2018-08-13 18:30:00+00
news_reports,Maharashtra,"Pune, Ahmadnagar",Bhima,2016-01-27 18:30:00+00
news_reports,Goa,"North Goa, South Goa",N/A,2020-12-11 18:30:00+00
news_reports,Gujarat,Narmada,Narmada,2024-04-27 18:30:00+00
news_reports,Gujarat,Chhotaudepur,Orsang,2024-05-27 18:30:00+00
news_reports,Goa,South Goa,Zuari,2024-02-05 18:30:00+00
news_reports,Maharashtra,"Nagpur, Amravati, Akola, Bhandara, Buldhana, Chandrapur, Gadchiroli, Gondia, Washim, Wardha, Yavatmal","Wainganga, Wardha, Kanhan, Penganga, Kolar, Pedhi, Wena, Chandrabhaga",2021-06-30 18:30:00+00
news_reports,Maharashtra,Solapur,Bhima,2024-05-26 18:30:00+00
news_reports,Gujarat,Chhotaudepur,Orsang,2019-05-05 18:30:00+00
news_reports,Maharashtra,Wardha,Wardha,2020-02-13 18:30:00+00
news_reports,Goa,"North Goa, South Goa",N/A,2022-11-24 18:30:00+00
news_reports,"Assam, Meghalaya","Goalpara, Kamrup, North Garo Hills, Barpeta","Kulshi / Kulsi, Brahmaputra, Dudhnoi/Manda, Mora Kolohi, Boko",2024-11-03 18:30:00+00
news_reports,N/A,N/A,"Chambal, Sindh",2017-09-25 18:30:00+00
news_reports,Maharashtra,Bhandara,N/A,2022-12-25 18:30:00+00
news_reports,Maharashtra,Satara,Krishna,2018-01-19 18:30:00+00
news_reports,Goa,North Goa,Terekhol / Tiracol,2018-10-04 18:30:00+00
news_reports,Maharashtra,Pune,Bhima,2020-02-09 18:30:00+00
news_reports,Maharashtra,"Kolhapur, Sangli, Satara",Krishna,2015-06-08 18:30:00+00
news_reports,Maharashtra,Ahmadnagar,Mula,2024-02-15 18:30:00+00
news_reports,N/A,N/A,N/A,2023-08-09 18:30:00+00
news_reports,Gujarat,Bharuch,Narmada,2019-05-10 18:30:00+00
news_reports,Gujarat,"Ahmedabad, Amreli, Banas Kantha, Jamnagar, Mahesana, Narmada, Navsari, Panch Mahals, Porbandar, Sabar Kantha, Rajkot, Surat, Valsad, Anand, Bharuch, Bhavnagar, Dahod, Gandhinagar, Kachchh, Kheda, Patan, Surendranagar, Morbi, Mahisagar, Gir Somnath, Chhotaudepur, Botad, Devbhumi Dwarka, Tapi, Arvalli, Vadodara, Dang",N/A,2010-10-23 18:30:00+00
news_reports,Maharashtra,"Chandrapur, Bhandara, Akola, Nagpur, Yavatmal, Washim, Gondia, Gadchiroli, Wardha, Amravati, Buldhana",N/A,2022-10-02 07:00:00+00
news_reports,Maharashtra,"Raigad, Mumbai, Mumbai Suburban, Palghar",N/A,2019-05-06 07:00:00+00
news_reports,Jharkhand,"Saraikela-kharsawan, Giridih, East Singhbum",Sakri,2024-05-30 18:30:00+00
news_reports,Jharkhand,Dhanbad,N/A,2024-03-17 18:30:00+00
news_reports,Uttar Pradesh,Hamirpur,"Betwa, Dhasan",2023-02-17 18:30:00+00
news_reports,Maharashtra,Beed,Godavari,2022-02-09 08:00:00+00
news_reports,Maharashtra,Parbhani,Godavari,2022-04-01 07:00:00+00
news_reports,"Maharashtra, Tamil Nadu, Punjab, Andhra Pradesh, Madhya Pradesh","Buldhana, Chandrapur, Jalgaon, Jalna, Kolhapur, Bhandara, Mumbai, Mumbai Suburban, Nagpur, Akola, Nanded, Pune, Raigad, Solapur, Ahmadnagar, Amravati, Chhatrapati Sambhajinagar (Aurangabad), Beed, Yavatmal, Dhule, Gadchiroli, Gondia, Hingoli, Washim, Latur, Nandurbar, Nashik, Dharashiv (Osmanabad), Thane, Parbhani, Ratnagiri, Satara, Sangli, Sindhudurg, Wardha, Palghar",N/A,2020-02-06 08:00:00+00
news_reports,Jharkhand,Dhanbad,N/A,2024-06-24 18:30:00+00
news_reports,Jharkhand,Dhanbad,N/A,2024-06-09 18:30:00+00
news_reports,Uttar Pradesh,Hamirpur,N/A,2024-02-28 18:30:00+00
news_reports,Maharashtra,Ahmadnagar,N/A,2023-06-05 07:00:00+00
news_reports,Maharashtra,Thane,Kalyan Creek,2022-11-05 07:00:00+00
news_reports,Jharkhand,Dhanbad,"Damodar, Jamunia",2023-07-14 18:30:00+00
news_reports,Gujarat,"Rajkot, Devbhumi Dwarka",N/A,2020-06-22 18:30:00+00
news_reports,"Uttar Pradesh, NCT of Delhi","Hamirpur, Jalaun, Ghaziabad",N/A,2019-06-13 18:30:00+00
news_reports,Uttar Pradesh,Hamirpur,N/A,2021-11-13 18:30:00+00
news_reports,Maharashtra,Nagpur,"Kanhan, Pench",2022-05-20 07:00:00+00
news_reports,Maharashtra,"Nagpur, Gondia","Wainganga, Wagh, Pangoli",2022-01-05 08:00:00+00
news_reports,Maharashtra,Nagpur,N/A,2023-09-08 07:00:00+00
news_reports,Maharashtra,Nagpur,N/A,2024-01-16 08:00:00+00
news_reports,Maharashtra,"Nagpur, Bhandara","Kanhan, Yamuna, Chambal, Gomti, Ganga, Hindon",2013-08-07 07:00:00+00
news_reports,Maharashtra,Nagpur,Kanhan,2021-08-30 07:00:00+00
news_reports,Maharashtra,Nagpur,Kanhan,2015-07-02 07:00:00+00
news_reports,Odisha,Jagatsinghapur,"Mahanadi, Devi, Chitrotopla, Paika, Jalaka, Biluakhai, Taladanda, Machhagaon Canal",2018-09-01 18:30:00+00
news_reports,Odisha,Dhenkanal,N/A,2017-06-20 18:30:00+00
news_reports,Gujarat,Porbandar,N/A,2022-01-20 18:30:00+00
news_reports,"Uttar Pradesh, Madhya Pradesh","Etawah, Jalaun, Fatehpur, Bhind","Yamuna, Sindh",2014-01-21 18:30:00+00
news_reports,Maharashtra,Nagpur,N/A,2010-09-09 07:00:00+00
news_reports,Maharashtra,"Nagpur, Bhandara",N/A,2015-01-20 08:00:00+00
news_reports,"Maharashtra, Andhra Pradesh",Nagpur,N/A,2016-03-08 08:00:00+00
news_reports,Maharashtra,"Nagpur, Gondia, Bhandara, Wardha, Gadchiroli",N/A,2018-06-25 07:00:00+00
news_reports,Maharashtra,Nagpur,N/A,2010-09-08 07:00:00+00
news_reports,Maharashtra,"Nagpur, Chandrapur, Bhandara, Gondia, Gadchiroli",N/A,2016-04-14 07:00:00+00
news_reports,Maharashtra,Nagpur,N/A,2020-07-23 07:00:00+00
news_reports,Madhya Pradesh,Narsimhapur,Narmada,2016-05-11 18:30:00+00
news_reports,Madhya Pradesh,Barwani,Narmada,2018-06-13 18:30:00+00
news_reports,Jharkhand,Dhanbad,Damodar,2022-06-06 18:30:00+00
