Country,State,Year,City,Location,"Number Of Monitoring Days (UOM:Number), Scaling Factor:1","Minimum Concentration Of Particulate Matter Less Than Or Equal To 25 Micro Grams Per Cubic Meter Of Air Considered In 24-Hourly Average In ╡G/M3 (UOM:µg/m³(Microgrampercubicmeter)), Scaling Factor:1","Maximum Concentration Of Particulate Matter Less Than Or Equal To 25 Micro Grams Per Cubic Meter Of Air Considered In24-Hourly Average In ╡G/M3 (UOM:µg/m³(Microgrampercubicmeter)), Scaling Factor:1","Concentration Of Particulate Matter Less Than Or Equal To 25 Micro Grams Per Cubic Meter Of Air Considered In Annual Average In ╡G/M3 (UOM:µg/m³(Microgrampercubicmeter)), Scaling Factor:1"
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2018",Cuddalore,Eachangadu Village,95,24,39,32
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2018",Cuddalore,SIPCOT (Project Office),96,20,36,26
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2018",Madurai,Fenner (I) Ltd. Kochadai,49,11,131,36
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2018",Madurai,Highway (Project I) Building,49,9,92,32
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2018",Madurai,Kunnathur Chatram Avvai Girls HS School,47,10,85,36
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2018",Mettur,Raman Nagar,44,8,56,24
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2018",Mettur,SIDCO,40,13,58,31
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2018",Salem,Sowdeswari College Building,42,11,54,21
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2018",Trichy,Bishop Heber College,99,13,74,36
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2018",Trichy,Central Bus Stand,93,23,112,58
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2018",Trichy,Gandhi Market,95,23,117,54
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2018",Trichy,Golden Rock,92,19,82,48
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2018",Trichy,Main Guard Gate,96,22,134,67
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2018",Tuticorin,AVM Jewellery Building,91,5,61,26
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2018",Tuticorin,"Fisheries College, Tuticorin Sipcot",100,5,85,22
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2018",Tuticorin,Raja Agencies,100,10,110,27
India,Telangana,"Calendar Year (Jan - Dec), 2018",Adilabad,"Building of SCCL Manadamarri Club Mandamarri, Mancherial",86,22,50,33
India,Telangana,"Calendar Year (Jan - Dec), 2018",Hyderabad,Balanagar,85,34,87,53
India,Telangana,"Calendar Year (Jan - Dec), 2018",Hyderabad,Charminar,99,24,79,57
India,Telangana,"Calendar Year (Jan - Dec), 2018",Hyderabad,"Jeedimetla Industrial Estate, Rangareddy Distt.",89,35,137,58
India,Telangana,"Calendar Year (Jan - Dec), 2018",Hyderabad,Jublee Hills,64,37,113,56
India,Telangana,"Calendar Year (Jan - Dec), 2018",Hyderabad,Paradise,30,35,70,54
India,Telangana,"Calendar Year (Jan - Dec), 2018",Hyderabad,"Tarnaka, NEERI Lab. IICT Campus",93,8,134,52
India,Telangana,"Calendar Year (Jan - Dec), 2018",Hyderabad,"Uppal, Modern Foods & Industries IDA",29,37,81,54
India,Telangana,"Calendar Year (Jan - Dec), 2018",Hyderabad,Zoo Park,105,11,126,54
India,Telangana,"Calendar Year (Jan - Dec), 2018",Karimnagar,"On the terrace of the DIC building, Karimnagar",25,27,79,49
India,Telangana,"Calendar Year (Jan - Dec), 2018",Khammam,Station Name: CER Club Khamam,26,26,44,36
India,Telangana,"Calendar Year (Jan - Dec), 2018",Nalgonda,AP PCB Nalgonda,18,26,50,40
India,Telangana,"Calendar Year (Jan - Dec), 2018",Nalgonda,M/s. Srini Pharmaceuticals pvt. Ltd.Choutuppal (V & M),4,53,62,57
India,Telangana,"Calendar Year (Jan - Dec), 2018",Nizamabad,"subashnagar,nizamabad dist",62,21,65,27
India,Telangana,"Calendar Year (Jan - Dec), 2018",Patencheru,"Police Station, Medak, Ramachadrapuram",74,15,61,37
India,Telangana,"Calendar Year (Jan - Dec), 2018",Ramagundam,"Godavarikhani, Ramagundam, Karimnagar",33,30,82,49
India,Telangana,"Calendar Year (Jan - Dec), 2018",Sangareddy,"M/s. Mylan Industries, Gaddapothara",42,20,54,37
India,Telangana,"Calendar Year (Jan - Dec), 2018",Sangareddy,Pashamylaram/Municipal Office,104,7,250,47
India,Telangana,"Calendar Year (Jan - Dec), 2018",Sangareddy,Regional office Building of SANGAREDDY,76,18,52,34
India,Telangana,"Calendar Year (Jan - Dec), 2018",Warangal,"MeeSeva Building ,Municipal Complex",35,25,71,41
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2018",Baldevi (Dadra & Nagar Haveli),"Baldevi Village, Athola, Dandul Faliya, Teh:Dadra & Nagar Haveli",103.00000000000000000000,3.32383940515652785911,16.98851251524447572434,9.97151821546958357733
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2018",Daman,"Mashal Chawk, Nani Daman",99.00000000000000000000,10.09095216861061713936,35.94901710067532355897,25.22738042152654284840
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2018",Daman,"Prima Plastic, Kadaiya Industrial Area, Kadaiya",103.00000000000000000000,8.19889863699612642573,37.21038612175165070139,25.22738042152654284840
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2018",Patlara (Daman),"Makat Faliya/ Ambavadi, Patlara Village, Moti Daman Teh:Daman",101.00000000000000000000,6.93752961591979928331,28.38080297421736070445,16.39779727399225285146
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2018",Silvassa,"Chetan Guest House, Near Post Office, Piperia, silvassa Char Rasta",101.00000000000000000000,6.64767881031305571822,21.78961387824834929861,14.77261957847345715160
India,The Dadra And Nagar Haveli And Daman And Diu,"Calendar Year (Jan - Dec), 2018",Silvassa,"Khadoli Industrial Area, Khadoli",99.00000000000000000000,6.27836332085121928943,21.78961387824834929861,16.61919702578263929555
India,Tripura,"Calendar Year (Jan - Dec), 2018",Agartala,"Bordowali Bipani Bitan, Agartala MC, Bordowali, Near Nagerjala",104,49,72,60
India,Tripura,"Calendar Year (Jan - Dec), 2018",Agartala,"SPCB, Pavivesh Bhawan, Pandit Nehru Complex, Gorkhabasti, Kunjaban",104,19,33,24
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2018",Agra,DIC Nunhai,82,8,398,115
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2018",Agra,Etmaduddaulah,63,10,292,109
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2018",Agra,Rambagh,87,4,279,104
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2018",Agra,Taj Mahal,278,6,403,95
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2018",Ghaziabad,"Atlas Cycles Industries, Sahibabad Ind. area",86,28,266,102
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2018",Ghaziabad,Bulandshaar Road Industrial Area,95,25,296,104
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2018",Kanpur,Indian Institute of Technology,140,9,277,83
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2018",Lucknow,Vikas Khand,108,10,668,108
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2018",Noida,"UP PPCB, E12/1, Sector  1",90,31,311,119
India,West Bengal,"Calendar Year (Jan - Dec), 2018",Asansol,Asansol Municipal Corporation,103,41,145,58
India,West Bengal,"Calendar Year (Jan - Dec), 2018",Barrackpore,Barrackpore Municiaplity,104,18,110,44
India,West Bengal,"Calendar Year (Jan - Dec), 2018",Darjeeling,Bose Institute Campus,104,13,44,20
India,West Bengal,"Calendar Year (Jan - Dec), 2018",Durgapur,"Bidhannagar, PCBL Club, Muchipara",104,46,136,71
India,West Bengal,"Calendar Year (Jan - Dec), 2018",Haldia,"Supermarket Building, Durgachak",104,21,46,33
India,West Bengal,"Calendar Year (Jan - Dec), 2018",Howrah,"CDS & Health Centre, Bator",146,13,267,89
India,West Bengal,"Calendar Year (Jan - Dec), 2018",Howrah,Howrah Municipal Corporation,146,15,290,105
India,West Bengal,"Calendar Year (Jan - Dec), 2018",Kalyani,"College of Medicine & JNM Hospital, Kalyani Industrial Area",104,19,97,40
India,West Bengal,"Calendar Year (Jan - Dec), 2018",Kolkata,"Behala Chowrasta, Traffic Guard Building",157,20,261,91
India,West Bengal,"Calendar Year (Jan - Dec), 2018",Kolkata,"KMC office Building, Moulali",157,25,292,99
India,West Bengal,"Calendar Year (Jan - Dec), 2018",Kolkata,Kasba,96,1,335,64
India,West Bengal,"Calendar Year (Jan - Dec), 2018",Kolkata,"Minto Park, Inside Park AJC Bose Road",147,21,192,82
India,West Bengal,"Calendar Year (Jan - Dec), 2018",Kolkata,"Tennis Club Biulding, 4546 Canal West Road, Fariapukur, Shyambazar",147,20,285,95
India,West Bengal,"Calendar Year (Jan - Dec), 2018",Siliguri,Siliguri,104,17,71,35
India,Bihar,"Calendar Year (Jan - Dec), 2017",Begusarai,Begusarai,104,35,108,68
India,Bihar,"Calendar Year (Jan - Dec), 2017",Muzaffarpur,"BSPCB Regional Office, Bela Industrial Area",103,9,417,89
India,Chandigarh,"Calendar Year (Jan - Dec), 2017",Chandigarh,Kaimbwala Village,131,7,196,61
India,Chandigarh,"Calendar Year (Jan - Dec), 2017",Chandigarh,"Modern Foods, Industrial Area",139,5,498,72
India,Chandigarh,"Calendar Year (Jan - Dec), 2017",Chandigarh,"Punjab Engineering College, Sector 12",128,7,176,60
India,Chandigarh,"Calendar Year (Jan - Dec), 2017",Chandigarh,Sector17 C,140,9,228,60
India,Chandigarh,"Calendar Year (Jan - Dec), 2017",Chandigarh,"Sector39, IMTECH",138,7,245,66
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2017",Raigarh,"Jindal Industrial Area,Punjipathra, Raigarh",11,46,57,53
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2017",Raigarh,"Regional Office, ECB, Raigarh",13,30,52,37
India,Delhi,"Calendar Year (Jan - Dec), 2017",Delhi,Janakpuri,94,20,341,114
India,Delhi,"Calendar Year (Jan - Dec), 2017",Delhi,Nizamuddin,81,13,270,83
India,Delhi,"Calendar Year (Jan - Dec), 2017",Delhi,Pritampura,50,18,266,117
India,Delhi,"Calendar Year (Jan - Dec), 2017",Delhi,Shahadra,75,22,277,101
India,Delhi,"Calendar Year (Jan - Dec), 2017",Delhi,Shahzada Bagh,39,33,227,90
India,Delhi,"Calendar Year (Jan - Dec), 2017",Delhi,Siri Fort,63,19,232,103
India,Goa,"Calendar Year (Jan - Dec), 2017",Amona,"Amona, Bicholim",105,9,56,22
India,Goa,"Calendar Year (Jan - Dec), 2017",Assanora,"Assanora Junction, Bardez",105,8,31,17
India,Goa,"Calendar Year (Jan - Dec), 2017",Bicholim,Bicholim,105,8,44,20
India,Goa,"Calendar Year (Jan - Dec), 2017",Codli,"Codli Tisk, Ponda, Sanguem",105,5,53,21
India,Goa,"Calendar Year (Jan - Dec), 2017",Cuncolim,Cuncolim,104,25,67,45
India,Goa,"Calendar Year (Jan - Dec), 2017",Curchorem,"Curchorem, Sanvordem, Quepem",104,18,42,28
India,Goa,"Calendar Year (Jan - Dec), 2017",Honda,"Honda Junction, Sattari",105,8,88,27
India,Goa,"Calendar Year (Jan - Dec), 2017",Kundaim,Kundaim Industrial Estate,105,8,37,18
India,Goa,"Calendar Year (Jan - Dec), 2017",Margao,Margao Town,105,8,46,19
India,Goa,"Calendar Year (Jan - Dec), 2017",Panaji,"Old GSPCB premises, Patto",28,9,99,47
India,Goa,"Calendar Year (Jan - Dec), 2017",Ponda,Ponda Town,105,8,48,23
India,Goa,"Calendar Year (Jan - Dec), 2017",Sanguem,"Near Railway Station at Kalem, Sanguem",103,16,46,29
India,Goa,"Calendar Year (Jan - Dec), 2017",Tilamol,"Quepem, Tilamol",104,17,48,32
India,Goa,"Calendar Year (Jan - Dec), 2017",Tuem,Tuem,105,8,53,18
India,Goa,"Calendar Year (Jan - Dec), 2017",Usgao,"Usgao Plae, Junction, Ponda",105,9,57,24
India,Gujarat,"Calendar Year (Jan - Dec), 2017",Ahmedabad,"AZL Behrampura, Ahmadabad",96,27,46,37
India,Gujarat,"Calendar Year (Jan - Dec), 2017",Ahmedabad,"Bhagavathi Estate, Keval Kanta Road, Rakhiyal",87,28,48,37
India,Gujarat,"Calendar Year (Jan - Dec), 2017",Ahmedabad,Cadilla Bridge Narol,104,30,96,40
India,Gujarat,"Calendar Year (Jan - Dec), 2017",Ahmedabad,"Dyno Wash,27 Ilaben Estate",105,29,98,42
India,Gujarat,"Calendar Year (Jan - Dec), 2017",Ahmedabad,L.D. Engg. College,104,27,97,39
India,Gujarat,"Calendar Year (Jan - Dec), 2017",Ahmedabad,"Naroda, G.I.D.C., Ahmadabad",89,29,53,37
India,Gujarat,"Calendar Year (Jan - Dec), 2017",Ahmedabad,"R.C. Technical High School, Mirzapur",95,27,49,36
India,Gujarat,"Calendar Year (Jan - Dec), 2017",Ahmedabad,"Shardaben Hospital, Saraspur",96,27,48,36
India,Gujarat,"Calendar Year (Jan - Dec), 2017",Ahmedabad,"Sola L.T. Chanakyapuri Pumping Station,",78,28,49,36
India,Gujarat,"Calendar Year (Jan - Dec), 2017",Anklesvar,"Durga Traders, Bhavanafarm Society",104,26,67,35
India,Gujarat,"Calendar Year (Jan - Dec), 2017",Anklesvar,Rallis India Ltd.,104,27,53,35
India,Gujarat,"Calendar Year (Jan - Dec), 2017",Jamnagar,Fisheries Office,99,23,70,36
India,Gujarat,"Calendar Year (Jan - Dec), 2017",Rajkot,GPCB Regional Offce,95,25,72,34
India,Gujarat,"Calendar Year (Jan - Dec), 2017",Rajkot,Nr. Sardhara Industrial Corporation,94,26,102,39
India,Gujarat,"Calendar Year (Jan - Dec), 2017",Surat,"B.R.C. High School, Udhna",104,26,96,40
India,Gujarat,"Calendar Year (Jan - Dec), 2017",Surat,Near Air India Office,105,22,156,35
India,Gujarat,"Calendar Year (Jan - Dec), 2017",Surat,S.V.R. Engg. College,104,21,54,31
India,Gujarat,"Calendar Year (Jan - Dec), 2017",Vadodara,CETP Nandesari,103,8,94,40
India,Gujarat,"Calendar Year (Jan - Dec), 2017",Vadodara,Dandia Bazaar,101,22,83,39
India,Gujarat,"Calendar Year (Jan - Dec), 2017",Vadodara,"GPCB Office, Geri Vasahat",100,21,52,33
India,Gujarat,"Calendar Year (Jan - Dec), 2017",Vadodara,Lubrizol,87,25,44,33
India,Gujarat,"Calendar Year (Jan - Dec), 2017",Vadodara,"Sterling Gelatin Guest House, VillKarakhadi Padia",102,27,82,37
India,Gujarat,"Calendar Year (Jan - Dec), 2017",Vapi,"GEB, IIIrd Phase, GIDC",93,28,54,37
India,Gujarat,"Calendar Year (Jan - Dec), 2017",Vapi,"Vapi Nagar Palika, Vapi",85,27,47,36
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2017",Manali,"HPSPCB, Hadimba Road, Manali, Kullu",59,6,50,22
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2017",Manali,"Nehru Park, Manali, Kullu",116,7,49,25
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2017",Parwanoo,"Regional Office, Sector 4",95,4,38,20
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2017",Sunder Nagar,"HPSPCB, BBMB Colony, Mandi",128,10,146,42
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2017",Sunder Nagar,"Muncipal Council, NH21, Mandi",64,13,92,40
India,Karnataka,"Calendar Year (Jan - Dec), 2017",Bagalkote,Bagalkote KSPCB Office Premises,78,8,82,37
India,Karnataka,"Calendar Year (Jan - Dec), 2017",Bangalore,"AMCO Batteries, Mysore Road",103,22,72,43
India,Karnataka,"Calendar Year (Jan - Dec), 2017",Bangalore,"Graphite India, White Field Road",53,21,95,51
India,Karnataka,"Calendar Year (Jan - Dec), 2017",Bangalore,"KHB Industrial Area, Yelahanka",25,37,85,50
India,Karnataka,"Calendar Year (Jan - Dec), 2017",Bangalore,Peenya Industrial Area,82,30,73,47
India,Karnataka,"Calendar Year (Jan - Dec), 2017",Bangalore,"TERI office, Vital Medi healthcare Pvt Ltd",97,25,83,53
India,Karnataka,"Calendar Year (Jan - Dec), 2017",Bangalore,Victoria hospital,40,26,71,36
India,Karnataka,"Calendar Year (Jan - Dec), 2017",Bangalore,Yeshwanthpura police station,64,27,66,43
India,Karnataka,"Calendar Year (Jan - Dec), 2017",Belgaum,Karnataka SPCB Office Building,64,7,153,53
India,Karnataka,"Calendar Year (Jan - Dec), 2017",Bijapur,KSPCB Office Premises,65,7,89,39
India,Karnataka,"Calendar Year (Jan - Dec), 2017",Chitradurga,KSPCB Office Premises,46,9,38,20
India,Karnataka,"Calendar Year (Jan - Dec), 2017",Devanagere,"HPF Intakewell, Kumarapattnam",30,10,34,19
India,Karnataka,"Calendar Year (Jan - Dec), 2017",Devanagere,"Mothi Theatre, Gandhi Circle, P.B. Road",2,8,45,27
India,Karnataka,"Calendar Year (Jan - Dec), 2017",Devanagere,"Regional Office building, KSPCB",74,6,83,21
India,Karnataka,"Calendar Year (Jan - Dec), 2017",Hassan,KSRTC bus stand building,50,23,49,29
India,Karnataka,"Calendar Year (Jan - Dec), 2017",HubliDharwad,"Lakkamanahalli Industrial Area, Dharwad",96,16,48,32
India,Karnataka,"Calendar Year (Jan - Dec), 2017",HubliDharwad,"Rani Chennamma Circle, Hubli",93,22,53,37
India,Karnataka,"Calendar Year (Jan - Dec), 2017",Karwar,Karwar Port Directors Office,10,5,46,28
India,Karnataka,"Calendar Year (Jan - Dec), 2017",Kolar,"KSPCB Office Premises, Kolar",18,29,57,42
India,Karnataka,"Calendar Year (Jan - Dec), 2017",Mandya,"KSPCB Building, Bandigowda Badarahe",29,22,28,25
India,Karnataka,"Calendar Year (Jan - Dec), 2017",Mangalore,Baikampady Industrial Area,47,19,90,50
India,Karnataka,"Calendar Year (Jan - Dec), 2017",Mysore,KSPCB Bldg. Hebbal Ind. Area,31,21,32,27
India,Karnataka,"Calendar Year (Jan - Dec), 2017",Raichur,"KSPCB Office Premises, Raichur",115,5,109,39
India,Karnataka,"Calendar Year (Jan - Dec), 2017",Shimaga,"The VISL, Oxygen Plant, Shimoga",75,9,30,17
India,Karnataka,"Calendar Year (Jan - Dec), 2017",Timukuru,KSPCB Office Premises,25,35,70,58
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2017",Amlai,HJI,88,20,44,32
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2017",Amlai,OPM,87,18,35,28
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2017",Bhopal,"AKVN Office, Industrial Area Mandideep, Raisen",44,23,136,42
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2017",Bhopal,CETP Govindpura,77,28,131,42
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2017",Bhopal,"Hamidia Road, MP Hastshilp Vikas Nigam",78,20,172,47
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2017",Bhopal,"Kolar Thana, Kolar Road, Bhopal",73,29,95,41
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2017",Bhopal,"Main Road, Hemu Colony, Bairagarh, Bhopal",77,28,150,47
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2017",Bhopal,"Nutan Subhash School, T.T. Nagar",69,19,68,30
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2017",Chhindwara,"HIG 33, Front of Geetanali Park Housing Board Colony, Chadagaon",98,12,58,38
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2017",Chhindwara,"Hindustan Unileaver, Narsinghpur Road,",98,12,58,44
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2017",Gwalior,Dindayal Nagar,98,31,87,42
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2017",Gwalior,Maharaj Bada,94,31,109,53
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2017",Indore,"Kothari Market, M.G. Road",58,26,62,42
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2017",Indore,"M.P. Laghu Udyog, Pologround",60,28,88,46
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2017",Indore,"Telephone Nagar, 26 A, Kanadia Road",73,22,63,43
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2017",Jabalpur,Udaipur Beverage Racchai,99,19,91,27
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2017",Jabalpur,Vijay Nagar,99,11,90,18
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2017",Katni,"Calderys Works Refactories India Private Limited, Guest House, Katni",101,13,94,40
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2017",Katni,"HIG4 Housing Board Colony Jhinjhri, Katni",99,13,87,42
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2017",Nagda,B C I Labour Club,94,17,43,32
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2017",Nagda,Chem. D. Labour Club,57,17,38,29
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2017",Nagda,Grasim Kalyan Kendra,96,21,54,38
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2017",Prithampur,"RCC Over Head Tank No. 1, Sector3",64,31,59,46
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2017",Prithampur,"Vikas Bhavan, Sector2",60,30,52,41
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2017",Sagar,"Katra Bazar, Sagar",98,13,42,23
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2017",Sagar,Pt.Deendayal Nagar,100,11,48,27
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2017",Satna,"MPPCB,Dharwari GaliNo.5,House No.318",93,13,71,29
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2017",Satna,Subdivisional Office E/M Light Machniery,68,18,50,33
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2017",Singrauli,Jayant Township,94,29,83,51
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2017",Singrauli,"N.T.P.C., Vidyanagar",91,26,85,50
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2017",Singrauli,Waidhan,96,25,76,50
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2017",Ujjain,Chamunda Mata Chouraha,67,20,58,40
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2017",Ujjain,District Office,74,24,62,43
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2017",Ujjain,Mahakal Temple,49,13,50,33
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2017",Ujjain,Regional Office,72,17,50,32
India,Maharashtra,"Calendar Year (Jan - Dec), 2017",Ujjain,Worli,83,4,179,40
India,Odisha,"Calendar Year (Jan - Dec), 2017",Angul,Industrial Estate,100,25,81,46
India,Odisha,"Calendar Year (Jan - Dec), 2017",Angul,NALCO Township,99,22,85,45
India,Odisha,"Calendar Year (Jan - Dec), 2017",Balasore,DIC office,103,26,58,41
India,Odisha,"Calendar Year (Jan - Dec), 2017",Balasore,Rasalpur near Balgopalpur I/A,103,33,78,51
India,Odisha,"Calendar Year (Jan - Dec), 2017",Balasore,Sahadevkhunta,103,26,61,43
India,Odisha,"Calendar Year (Jan - Dec), 2017",Berhampur,Regional Office Orissa SPCB,101,18,56,35
India,Odisha,"Calendar Year (Jan - Dec), 2017",Bhubneshwar,Capital Police Station,54,17,102,33
India,Odisha,"Calendar Year (Jan - Dec), 2017",Bhubneshwar,Chandrashekharpur,59,15,63,30
India,Odisha,"Calendar Year (Jan - Dec), 2017",Bhubneshwar,IRC Village,75,13,68,35
India,Odisha,"Calendar Year (Jan - Dec), 2017",Bhubneshwar,Office Premises Bhubaneswar,84,15,68,38
India,Odisha,"Calendar Year (Jan - Dec), 2017",Bhubneshwar,"Patrapara, Khandagiri",11,15,36,27
India,Odisha,"Calendar Year (Jan - Dec), 2017",Bhubneshwar,"Water works, Palasuni, Rasalgarh",24,19,85,52
India,Odisha,"Calendar Year (Jan - Dec), 2017",Cuttack,P.H.D Office Barabati,105,24,65,41
India,Odisha,"Calendar Year (Jan - Dec), 2017",Cuttack,"R.O. Cuttack Office, Surya Vihar",101,22,64,42
India,Odisha,"Calendar Year (Jan - Dec), 2017",Cuttack,"Traffic Tower, Badambadi",104,29,75,47
India,Odisha,"Calendar Year (Jan - Dec), 2017",Jharsuguda,R.O. Building Cox colony,83,23,77,49
India,Odisha,"Calendar Year (Jan - Dec), 2017",Jharsuguda,"TRL Colony, M/s. TRL Krosaki Refractories Ltd. PO: Bhepahar,",55,17,95,45
India,Odisha,"Calendar Year (Jan - Dec), 2017",Kalinga Nagar,"Maintenance Office of M/s NINL, Duburi",68,21,140,63
India,Odisha,"Calendar Year (Jan - Dec), 2017",Kalinga Nagar,Over the Guest House of M/s NINL,54,22,86,54
India,Odisha,"Calendar Year (Jan - Dec), 2017",Kalinga Nagar,RO Office Building,90,34,84,54
India,Odisha,"Calendar Year (Jan - Dec), 2017",Konark,Konark Police Station,69,14,91,36
India,Odisha,"Calendar Year (Jan - Dec), 2017",Paradeep,On roof of PPL Gueest,90,13,91,40
India,Odisha,"Calendar Year (Jan - Dec), 2017",Paradeep,On roof of PPT Staff Quarter,75,13,95,39
India,Odisha,"Calendar Year (Jan - Dec), 2017",Paradeep,On roof of STP building IFFCO,93,17,116,40
India,Odisha,"Calendar Year (Jan - Dec), 2017",Puri,Sadar police station,31,11,41,24
India,Odisha,"Calendar Year (Jan - Dec), 2017",Puri,Town Police Station,20,12,41,27
India,Odisha,"Calendar Year (Jan - Dec), 2017",Rayagada,"LPS High School, Jaykaypur",105,12,67,36
India,Odisha,"Calendar Year (Jan - Dec), 2017",Rayagada,Regional Office Orissa SPCB,104,10,86,33
India,Odisha,"Calendar Year (Jan - Dec), 2017",Rourkela,"DISIR, Rajgangpur",109,10,91,42
India,Odisha,"Calendar Year (Jan - Dec), 2017",Rourkela,Govt. Hospital Bonai At/Po/PSBonai DistSudargarh,34,11,25,18
India,Odisha,"Calendar Year (Jan - Dec), 2017",Rourkela,Kalunga Industrial Estate,35,18,92,68
India,Odisha,"Calendar Year (Jan - Dec), 2017",Rourkela,"Kuarmunda, Sundergarh",104,18,69,43
India,Odisha,"Calendar Year (Jan - Dec), 2017",Rourkela,"Regional Office, ORPB",52,27,49,40
India,Odisha,"Calendar Year (Jan - Dec), 2017",Sambalpur,"Filter Plant, PHD Office, Modipara",107,39,64,46
India,Odisha,"Calendar Year (Jan - Dec), 2017",Talcher,Coal Field Area,100,21,86,46
India,Odisha,"Calendar Year (Jan - Dec), 2017",Talcher,T.T.P.S.Colony,100,16,96,44
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2017",Chennai,"NEERI, CSIR CampusTaramani",83,12,71,32
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2017",Coimbatore,G.D.Matric Hr.Sec.School,96,10,53,31
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2017",Coimbatore,"Poniarajapuram, On the top of DEL",91,9,58,32
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2017",Coimbatore,"SIDCO Office, Coimbatore/ Kurichi",95,14,77,38
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2017",Madurai,Fenner (I) Ltd. Kochadai,47,13,56,31
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2017",Madurai,Highway (Project I) Building,33,14,52,24
