Country,State,Year,City,Location,"Number Of Monitoring Days (UOM:Number), Scaling Factor:1","Minimum Concentration Of Particulate Matter Less Than Or Equal To 10 Micro Grams Per Cubic Meter Of Air Considered In 24-Hourly Average (UOM:µg/m³(Microgrampercubicmeter)), Scaling Factor:1","Maximum Concentration Of Particulate Matter Less Than Or Equal To 10 Micro Grams Per Cubic Meter Of Air  Considered In 24-Hourly Average  (UOM:µg/m³(Microgrampercubicmeter)), Scaling Factor:1","Concentration Of Particulate Matter Less Than Or Equal To 10 Micro Grams Per Cubic Meter Of Air Considered In Annual Average  (UOM:µg/m³(Microgrampercubicmeter)), Scaling Factor:1"
India,West Bengal,"Calendar Year (Jan - Dec), 2016",Raniganj,"Mangalpur, SKS School Mangalpur",104.0,128.0,295.0,216.0
India,West Bengal,"Calendar Year (Jan - Dec), 2016",Raniganj,Raniganj Municipality,104.0,116.0,318.0,214.0
India,West Bengal,"Calendar Year (Jan - Dec), 2016",Sankrail,"Bagan Police Station, Bagan",104.0,23.0,243.0,93.0
India,West Bengal,"Calendar Year (Jan - Dec), 2016",Sankrail,Bharat Coop Housing Society,104.0,19.0,264.0,93.0
India,West Bengal,"Calendar Year (Jan - Dec), 2016",Sankrail,Dhulagar Gram Pachayat,104.0,26.0,257.0,97.0
India,West Bengal,"Calendar Year (Jan - Dec), 2016",Sankrail,"P Mukherjee's House, Near SBI Amta",87.0,17.0,241.0,70.0
India,West Bengal,"Calendar Year (Jan - Dec), 2016",South Suburban,"Bauipur Police Station, Baruipur",104.0,21.0,303.0,117.0
India,West Bengal,"Calendar Year (Jan - Dec), 2016",South Suburban,"P Roy Industrial Training Institute, Amtala",104.0,30.0,281.0,110.0
India,West Bengal,"Calendar Year (Jan - Dec), 2016",South Suburban,Tollygunge,104.0,26.0,287.0,112.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2015",Anantapur,"Kamala Nagar, Anantapur",108.0,23.0,122.0,88.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2015",Chitoor,GNC Toll Gate Tirumala,100.0,11.0,79.0,65.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2015",Chitoor,"Near M/s.Nutrine Confectionery, Palamaner Road",101.0,56.0,293.0,69.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2015",Eluru,At Ashram Diagnostic Centre,108.0,51.0,100.0,77.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2015",Guntur,"Near Hindu College, Market Road",103.0,76.0,123.0,100.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2015",Kadapa,"Near ICL, Yerraguntla, YSR Kadapa Dist",100.0,55.0,79.0,70.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2015",Kakinada,Office Building Ramanayyapeta,102.0,55.0,77.0,62.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2015",Kurnool,Mourya Inn,108.0,40.0,138.0,82.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2015",Nellore,"Venkatareddy nagar, Vedayapalem",103.0,61.0,70.0,66.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2015",Prakasam,"Near Court Center, Ongole",103.0,46.0,70.0,67.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2015",Rajahmundry,"Top of the Staff Clud Building, Rajahmundry",102.0,48.0,77.0,62.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2015",Srikakulam,"SAMKRG Pistons Quarters Bulding,IDA",107.0,38.0,180.0,73.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2015",Tirupati,"Regional Science Centre, Chittoor Bypass",101.0,53.0,76.0,62.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2015",Vijaywada,Autonagar,102.0,89.0,139.0,109.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2015",Vijaywada,Benz Circle,103.0,81.0,141.0,106.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2015",Vijaywada,Police Control Room,102.0,90.0,152.0,114.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2015",Vishakhapatnam,"CWMP, RAMKY, Parawada",107.0,23.0,142.0,55.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2015",Vishakhapatnam,Ganapuram Area,108.0,26.0,144.0,73.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2015",Vishakhapatnam,"INSVirabahu, Naval Area",106.0,22.0,93.0,49.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2015",Vishakhapatnam,"Industrial Estate, Marripalem",105.0,17.0,153.0,59.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2015",Vishakhapatnam,"Panchayat Raj office, Mindi",108.0,20.0,192.0,61.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2015",Vishakhapatnam,"Pedagantyada, Gajuwada",108.0,18.0,118.0,52.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2015",Vishakhapatnam,Police Barracks,108.0,31.0,178.0,86.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2015",Vishakhapatnam,Seethammadhara,107.0,17.0,99.0,52.0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2015",Vizianagaram,APIIC Building at IDA Bobbili Growth,105.0,37.0,126.0,74.0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2015",Itnagar,PPC's Office compound itanagar,29.0,30.0,171.0,91.0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2015",Naharlagun,"APSPCB, Office compound Nharlagun",30.0,31.0,120.0,70.0
India,Assam,"Calendar Year (Jan - Dec), 2015",Bongaigaon,Barpara Office Building,94.0,18.0,80.0,44.0
India,Assam,"Calendar Year (Jan - Dec), 2015",Bongaigaon,"Oil India Ltd. PS6, Chirang",93.0,18.0,85.0,47.0
India,Assam,"Calendar Year (Jan - Dec), 2015",Daranga,"BATAD, Baska",81.0,19.0,203.0,69.0
India,Assam,"Calendar Year (Jan - Dec), 2015",Dibrugarh,Dibrugarh Office Building,98.0,22.0,218.0,109.0
India,Assam,"Calendar Year (Jan - Dec), 2015",Golaghat,Golaghat Office Building,97.0,60.0,208.0,124.0
India,Assam,"Calendar Year (Jan - Dec), 2015",Guwahati,"Boragaon, IASST, Kamrup",128.0,54.0,231.0,91.0
India,Assam,"Calendar Year (Jan - Dec), 2015",Guwahati,"Guwahati University, Kamrup",219.0,46.0,240.0,94.0
India,Assam,"Calendar Year (Jan - Dec), 2015",Guwahati,"Head Office, Bamunimaidam",254.0,60.0,282.0,98.0
India,Assam,"Calendar Year (Jan - Dec), 2015",Guwahati,"ITI Building, Gopinath Nagar",243.0,47.0,238.0,96.0
India,Assam,"Calendar Year (Jan - Dec), 2015",Guwahati,"Khanapara, Central Dairy, Kamrup",220.0,54.0,358.0,112.0
India,Assam,"Calendar Year (Jan - Dec), 2015",Guwahati,"Near Pragjyotish College, Santipur",250.0,54.0,241.0,93.0
India,Assam,"Calendar Year (Jan - Dec), 2015",Lakhimpur,"Bazar Patti, North Lakhimpur Town",96.0,44.0,197.0,78.0
India,Assam,"Calendar Year (Jan - Dec), 2015",Margherita,Coal India Office,93.0,54.0,201.0,115.0
India,Assam,"Calendar Year (Jan - Dec), 2015",Nagaon,"Water Resources Div., Christian Patty",76.0,56.0,240.0,137.0
India,Assam,"Calendar Year (Jan - Dec), 2015",Nalbari,PWD Rural Div Office Complex,105.0,58.0,237.0,120.0
India,Assam,"Calendar Year (Jan - Dec), 2015",Sibsagar,Sibasagar Office Building,102.0,33.0,127.0,60.0
India,Assam,"Calendar Year (Jan - Dec), 2015",Sibsagar,"Usha Lodge, near ONGCL Colony",101.0,44.0,154.0,81.0
India,Assam,"Calendar Year (Jan - Dec), 2015",Silchar,Janiganj Govt. Boys HS School campus,94.0,30.0,104.0,73.0
India,Assam,"Calendar Year (Jan - Dec), 2015",Silchar,"RLO, Ithkola Market, Ghaniwala Road",94.0,47.0,104.0,71.0
India,Assam,"Calendar Year (Jan - Dec), 2015",Tezpur,Tezpur Office Building,103.0,21.0,203.0,90.0
India,Assam,"Calendar Year (Jan - Dec), 2015",Tinsukia,"Digboi Carbon factory Campus, Borguri",93.0,52.0,209.0,114.0
India,Assam,"Calendar Year (Jan - Dec), 2015",Tinsukia,"Shreepuria, Borguri",85.0,51.0,222.0,124.0
India,Bihar,"Calendar Year (Jan - Dec), 2015",Patna,"Beltron Bhawan, Shastri Nagar",86.0,33.0,478.0,139.0
India,Bihar,"Calendar Year (Jan - Dec), 2015",Patna,"Gandhi Maidan, Auto Exhaust Test Centre",80.0,49.0,681.0,268.0
India,Chandigarh,"Calendar Year (Jan - Dec), 2015",Chandigarh,Kaimbwala Village,148.0,11.0,257.0,85.0
India,Chandigarh,"Calendar Year (Jan - Dec), 2015",Chandigarh,"Modern Foods, Industrial Area",148.0,15.0,282.0,96.0
India,Chandigarh,"Calendar Year (Jan - Dec), 2015",Chandigarh,"Punjab Engineering College, Sector12",148.0,31.0,232.0,77.0
India,Chandigarh,"Calendar Year (Jan - Dec), 2015",Chandigarh,Sector17 C,150.0,14.0,173.0,82.0
India,Chandigarh,"Calendar Year (Jan - Dec), 2015",Chandigarh,"Sector39, IMTECH",149.0,30.0,215.0,88.0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2015",Bhillai,M.P. Laghu Udyog Nigam,82.0,144.0,191.0,163.0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2015",Bhillai,"R.O., 5/32 Banglow Office Building",87.0,57.0,81.0,71.0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2015",Bhillai,"Visak Hostel, Sector4",86.0,80.0,163.0,93.0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2015",Bilaspur,"Regional Office, CECB Vyapar Vihar",81.0,82.0,110.0,99.0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2015",Korba,"Pragati Nagar NTPC Colony, Jamnipali",70.0,38.0,99.0,66.0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2015",Raipur,"M/S Wool Worth India, Sarora",32.0,194.0,303.0,227.0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2015",Raipur,"New HIG9, Hirapur",36.0,85.0,196.0,150.0
India,Delhi,"Calendar Year (Jan - Dec), 2015",Delhi,Janakpuri,78.0,59.0,638.0,199.0
India,Delhi,"Calendar Year (Jan - Dec), 2015",Delhi,"Mayapuri Industrial Area, Delhi",95.0,51.0,892.0,265.0
India,Delhi,"Calendar Year (Jan - Dec), 2015",Delhi,"N.Y. School, Sarojini Nagar, Delhi",94.0,18.0,386.0,149.0
India,Delhi,"Calendar Year (Jan - Dec), 2015",Delhi,Nizamuddin,78.0,121.0,428.0,225.0
India,Delhi,"Calendar Year (Jan - Dec), 2015",Delhi,Pritampura,78.0,98.0,590.0,241.0
India,Delhi,"Calendar Year (Jan - Dec), 2015",Delhi,Shahadra,76.0,66.0,581.0,252.0
India,Delhi,"Calendar Year (Jan - Dec), 2015",Delhi,Shahzada Bagh,70.0,104.0,450.0,261.0
India,Delhi,"Calendar Year (Jan - Dec), 2015",Delhi,Siri Fort,72.0,50.0,595.0,189.0
India,Delhi,"Calendar Year (Jan - Dec), 2015",Delhi,"Town Hall, Ayurvedic Dispensary,",92.0,33.0,499.0,200.0
India,Goa,"Calendar Year (Jan - Dec), 2015",Amona,"Amona, Bicholim",103.0,30.0,96.0,62.0
India,Goa,"Calendar Year (Jan - Dec), 2015",Assanora,"Assanora Junction, Bardez Taluka",103.0,30.0,87.0,52.0
India,Goa,"Calendar Year (Jan - Dec), 2015",Bicholim,Bicholim Taluk,103.0,30.0,89.0,54.0
India,Goa,"Calendar Year (Jan - Dec), 2015",Codli,"Codli Tisk, Ponda",103.0,30.0,88.0,49.0
India,Goa,"Calendar Year (Jan - Dec), 2015",Curchorem,"Curchorem, Sanvordem, Quepem",103.0,26.0,88.0,52.0
India,Goa,"Calendar Year (Jan - Dec), 2015",Honda,"Honda Junction, Sattari",103.0,30.0,92.0,49.0
India,Goa,"Calendar Year (Jan - Dec), 2015",Kundaim,Kundaim Industrial Estate,103.0,30.0,95.0,60.0
India,Goa,"Calendar Year (Jan - Dec), 2015",Mapusa,Mapusa town,105.0,11.0,142.0,60.0
India,Goa,"Calendar Year (Jan - Dec), 2015",Margao,Margao Town,103.0,30.0,94.0,59.0
India,Goa,"Calendar Year (Jan - Dec), 2015",Marmagao,"Fire Brigade Station, Port Trust",90.0,7.0,391.0,85.0
India,Goa,"Calendar Year (Jan - Dec), 2015",Panaji,"Old GSPCB premises, Patto",98.0,11.0,230.0,53.0
India,Goa,"Calendar Year (Jan - Dec), 2015",Ponda,Ponda Town,103.0,30.0,87.0,51.0
India,Goa,"Calendar Year (Jan - Dec), 2015",Sanguem,"Near Railway Station at Kalem, Sanguem",103.0,30.0,87.0,47.0
India,Goa,"Calendar Year (Jan - Dec), 2015",Tilamol,"Quepem, Tilamol",103.0,30.0,87.0,54.0
India,Goa,"Calendar Year (Jan - Dec), 2015",Usgao,"Usgao Plae, Junction, Ponda",103.0,30.0,87.0,52.0
India,Goa,"Calendar Year (Jan - Dec), 2015",Vasco,"Fuse Call Office, Mormugao",99.0,10.0,242.0,51.0
India,Goa,"Calendar Year (Jan - Dec), 2015",cuncolim,cuncolim,103.0,30.0,98.0,55.0
India,Gujarat,"Calendar Year (Jan - Dec), 2015",Ahmedabad,"Bhagavathi Estate, Keval Kanta Road, Rakhiyal",30.0,70.0,112.0,93.0
India,Gujarat,"Calendar Year (Jan - Dec), 2015",Ahmedabad,Cadilla Bridge Narol,30.0,78.0,179.0,101.0
India,Gujarat,"Calendar Year (Jan - Dec), 2015",Ahmedabad,L.D. Engg. College,31.0,53.0,95.0,77.0
India,Gujarat,"Calendar Year (Jan - Dec), 2015",Ahmedabad,"Naroda, G.I.D.C., Ahmadabad",30.0,67.0,136.0,91.0
India,Gujarat,"Calendar Year (Jan - Dec), 2015",Ahmedabad,"Naroda, G.I.D.C.,Behrampur",31.0,66.0,133.0,89.0
India,Gujarat,"Calendar Year (Jan - Dec), 2015",Ahmedabad,"R.C. Technical High School, Mirzapur",30.0,63.0,180.0,86.0
India,Gujarat,"Calendar Year (Jan - Dec), 2015",Ahmedabad,"Reliable Products, 61/62 Ilaben Estate,",24.0,74.0,109.0,92.0
India,Gujarat,"Calendar Year (Jan - Dec), 2015",Ahmedabad,"Shardaben Hospital, Saraspur",24.0,65.0,97.0,84.0
India,Gujarat,"Calendar Year (Jan - Dec), 2015",Anklesvar,"Durga Traders, Bhavanafarm Society",24.0,78.0,99.0,89.0
India,Gujarat,"Calendar Year (Jan - Dec), 2015",Anklesvar,Rallis India Ltd.,24.0,79.0,95.0,87.0
India,Gujarat,"Calendar Year (Jan - Dec), 2015",Faridabad,Haryana RO SPCB Sector16A,44.0,39.0,180.0,105.0
India,Gujarat,"Calendar Year (Jan - Dec), 2015",Jamnagar,Fisheries Office,24.0,75.0,100.0,84.0
India,Gujarat,"Calendar Year (Jan - Dec), 2015",Rajkot,GPCB Regional Offce,24.0,58.0,92.0,80.0
India,Gujarat,"Calendar Year (Jan - Dec), 2015",Rajkot,Nr. Sardhara Industrial Corporation,24.0,74.0,106.0,87.0
India,Gujarat,"Calendar Year (Jan - Dec), 2015",Surat,"B.R.C. High School, Udhna",24.0,82.0,105.0,94.0
India,Gujarat,"Calendar Year (Jan - Dec), 2015",Surat,Near Air India Office,24.0,76.0,101.0,88.0
India,Gujarat,"Calendar Year (Jan - Dec), 2015",Surat,S.V.R. Engg. College,24.0,73.0,96.0,83.0
India,Gujarat,"Calendar Year (Jan - Dec), 2015",Vadodara,CETP Nandesari,63.0,80.0,104.0,92.0
India,Gujarat,"Calendar Year (Jan - Dec), 2015",Vadodara,Dandia Bazaar,63.0,76.0,100.0,88.0
India,Gujarat,"Calendar Year (Jan - Dec), 2015",Vadodara,"GPCB Office, Geri Vasahat",65.0,65.0,95.0,77.0
India,Gujarat,"Calendar Year (Jan - Dec), 2015",Vadodara,"Sterling Gelatin Guest House, VillKarakhadi Padia",63.0,73.0,105.0,89.0
India,Gujarat,"Calendar Year (Jan - Dec), 2015",Vapi,"GEB, IIIrd Phase, GIDC",24.0,75.0,105.0,90.0
India,Gujarat,"Calendar Year (Jan - Dec), 2015",Vapi,"Vapi Nagar Palika, Vapi",24.0,74.0,98.0,85.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2015",Baddi,AHC barotiwala,17.0,55.0,192.0,99.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2015",Baddi,Housing Board,146.0,13.0,361.0,83.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2015",Baddi,Industry Department Office Building,18.0,80.0,312.0,123.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2015",Damtal,Old Road,129.0,34.0,397.0,136.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2015",Damtal,Regional Office,140.0,16.0,258.0,75.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2015",Dharamshala,"Daari, Dharamshala",72.0,5.0,239.0,42.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2015",Dharamshala,Kotwali Bazar Dharamshala,175.0,4.0,136.0,32.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2015",Kala Amb,Kala Amb Industrial Area,151.0,104.0,237.0,161.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2015",Kala Amb,Kala Amb Town/Trilokpur,156.0,33.0,123.0,76.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2015",Manali,"HPSPCB, Hadimba Road, Manali, Kullu",114.0,7.0,118.0,37.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2015",Manali,"Nehru Park, Manali, District Kullu",129.0,17.0,114.0,56.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2015",Nalagarh,Municipal Council,132.0,33.0,229.0,89.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2015",Paonta Sahib,Gondhpur Industrial Area,114.0,62.0,309.0,144.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2015",Paonta Sahib,Paonta Sahib,130.0,41.0,227.0,89.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2015",Parwanoo,Asst. Commissioner Building Sector I,134.0,37.0,128.0,64.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2015",Parwanoo,"Regional Office, Sector 4",142.0,18.0,209.0,57.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2015",Shimla,"Bus Stand, Winterfield",121.0,24.0,108.0,69.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2015",Shimla,Tekka Bench Ridge,126.0,11.0,83.0,41.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2015",Sunder Nagar,"HPSPCB, BBMB Colony, Mandi",134.0,8.0,231.0,75.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2015",Sunder Nagar,"Muncipal Council, NH21, Mandi",115.0,29.0,213.0,91.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2015",Una,"DIC Building, Mehatpur, Una",126.0,64.0,95.0,83.0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2015",Una,"Regional Office, Una",132.0,61.0,101.0,78.0
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2015",Jammu,Bari Brahamana Industrial Area,87.053290544363983644900,83.0,172.0,126.0
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2015",Jammu,"M.A. Stadium, Jewel Chowk",84.118909964216883072600,62.0,167.0,125.0
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2015",Jammu,"Regional Office, Jammu",94.878305424756251837700,68.0,170.0,125.0
India,Jharkhand,"Calendar Year (Jan - Dec), 2015",Dhanbad,"CGM Office, Kusunda",44.0,87.0,243.0,216.0
India,Jharkhand,"Calendar Year (Jan - Dec), 2015",Dhanbad,"EMTI, Bastacola",41.0,80.0,267.0,214.0
India,Jharkhand,"Calendar Year (Jan - Dec), 2015",Dhanbad,R.O. Dhanbad,43.0,56.0,85.0,74.0
India,Jharkhand,"Calendar Year (Jan - Dec), 2015",Jamshedpur,Bistupur Vehical Testing Centre,32.0,86.0,171.0,135.0
India,Jharkhand,"Calendar Year (Jan - Dec), 2015",Jamshedpur,Golmuri Vehicle Testing Centre,30.0,84.0,171.0,133.0
India,Jharkhand,"Calendar Year (Jan - Dec), 2015",Jharia,M.A.D.A.,44.0,192.0,244.0,231.0
India,Jharkhand,"Calendar Year (Jan - Dec), 2015",Ranchi,"Albert Ekka Chowk, Main Road",58.0,182.0,273.0,220.0
India,Jharkhand,"Calendar Year (Jan - Dec), 2015",Saraikela Kharsawan,"RO Building, Adityapur",32.0,88.0,178.0,142.0
India,Jharkhand,"Calendar Year (Jan - Dec), 2015",Sindri,BIT / PDIL,45.0,59.0,86.0,75.0
India,Jharkhand,"Calendar Year (Jan - Dec), 2015",West Singhbhum,Barajamda U.M. Office,30.0,75.0,145.0,111.0
India,Karnataka,"Calendar Year (Jan - Dec), 2015",Bangalore,"AMCO Batteries, Mysore Road",111.0,38.0,320.0,135.0
India,Karnataka,"Calendar Year (Jan - Dec), 2015",Bangalore,"Graphite India, White Field Road",119.0,27.0,461.0,180.0
India,Karnataka,"Calendar Year (Jan - Dec), 2015",Bangalore,"Jnanabharathi, Bangalore University",24.0,40.0,102.0,68.0
India,Karnataka,"Calendar Year (Jan - Dec), 2015",Bangalore,"KHB Industrial Area, Yelahanka",104.0,29.0,293.0,124.0
India,Karnataka,"Calendar Year (Jan - Dec), 2015",Bangalore,Peenya Industrial Area,116.0,45.0,219.0,132.0
India,Karnataka,"Calendar Year (Jan - Dec), 2015",Bangalore,"TERI office, Vital Medi healthcare Pvt Ltd",26.0,51.0,71.0,58.0
India,Karnataka,"Calendar Year (Jan - Dec), 2015",Bangalore,Victoria hospital,124.0,37.0,456.0,124.0
India,Karnataka,"Calendar Year (Jan - Dec), 2015",Bangalore,Yeshwanthpura police station,125.0,24.0,327.0,128.0
India,Karnataka,"Calendar Year (Jan - Dec), 2015",Belgaum,Karnataka SPCB Office Building,69.0,29.0,144.0,64.0
India,Karnataka,"Calendar Year (Jan - Dec), 2015",Bidar,"KSPCB Office Premises, Bidar",25.0,52.0,67.0,59.0
India,Karnataka,"Calendar Year (Jan - Dec), 2015",Bijapur,"KSPCB Office Premises, Bijapur",69.0,41.0,316.0,99.0
India,Karnataka,"Calendar Year (Jan - Dec), 2015",Chitradurga,"KSPCB Office Premises, Chitradurga",104.0,12.0,93.0,47.0
India,Karnataka,"Calendar Year (Jan - Dec), 2015",Devanagere,"HPF Intakewell, Kumarapattnam",104.0,10.0,86.0,47.0
India,Karnataka,"Calendar Year (Jan - Dec), 2015",Devanagere,"Mothi Theatre, Gandhi Circle, P.B. Road",104.0,65.0,414.0,225.0
India,Karnataka,"Calendar Year (Jan - Dec), 2015",Devanagere,"Regional Office building, KSPCB",102.0,14.0,112.0,54.0
India,Karnataka,"Calendar Year (Jan - Dec), 2015",Gulbarga / Kalaburgi,Government Hospital,79.0,17.0,326.0,95.0
India,Karnataka,"Calendar Year (Jan - Dec), 2015",Hassan,KSRTC bus stand building,108.0,22.0,34.0,25.0
India,Karnataka,"Calendar Year (Jan - Dec), 2015",HubliDharwad,"Lakkamanahalli Industrial Area, Dharwad",105.0,36.0,97.0,69.0
India,Karnataka,"Calendar Year (Jan - Dec), 2015",HubliDharwad,"Rani Chennamma Circle, Hubli",105.0,43.0,110.0,81.0
India,Karnataka,"Calendar Year (Jan - Dec), 2015",Kolar,"KSPCB Office Premises, Kolar",17.0,42.0,171.0,75.0
India,Karnataka,"Calendar Year (Jan - Dec), 2015",Mandya,"KSPCB Building, Bandigowda Badarahe",100.0,26.0,93.0,42.0
India,Karnataka,"Calendar Year (Jan - Dec), 2015",Mangalore,Baikampady Industrial Area,97.0,13.0,53.0,36.0
India,Karnataka,"Calendar Year (Jan - Dec), 2015",Mysore,"K.R.Circle, Visvesvaraya Bldg",105.0,26.0,158.0,57.0
India,Karnataka,"Calendar Year (Jan - Dec), 2015",Mysore,KSPCB Bldg. Hebbal Ind. Area,106.0,25.0,69.0,39.0
India,Karnataka,"Calendar Year (Jan - Dec), 2015",Raichur,"KSPCB Office Premises, Raichur",60.0,38.0,137.0,92.0
India,Karnataka,"Calendar Year (Jan - Dec), 2015",Shimaga,"The VISL, Oxygen Plant, Shimoga",102.0,7.0,161.0,36.0
India,Karnataka,"Calendar Year (Jan - Dec), 2015",Timukuru,KSPCB Office Premises,85.0,19.0,284.0,134.0
India,Kerala,"Calendar Year (Jan - Dec), 2015",Alappuzha,"DC Mills, Pathirappally",118.0,26.0,81.0,47.0
India,Kerala,"Calendar Year (Jan - Dec), 2015",Alappuzha,"District Office, Alissery Road",120.0,14.0,69.0,43.0
India,Kerala,"Calendar Year (Jan - Dec), 2015",Kochi,"Eloor I, FACT, Ambalamughal",120.0,13.0,69.0,35.0
India,Kerala,"Calendar Year (Jan - Dec), 2015",Kochi,Eloor II,120.0,18.0,95.0,41.0
India,Kerala,"Calendar Year (Jan - Dec), 2015",Kochi,Ernakulum South,99.0,10.0,273.0,53.0
India,Kerala,"Calendar Year (Jan - Dec), 2015",Kochi,Irumpanam,116.0,7.0,97.0,25.0
India,Kerala,"Calendar Year (Jan - Dec), 2015",Kochi,KALAMASSERY / CSIR Complex,99.0,9.0,153.0,44.0
India,Kerala,"Calendar Year (Jan - Dec), 2015",Kochi,MG Road Bank Ernakulum,106.0,10.0,166.0,49.0
India,Kerala,"Calendar Year (Jan - Dec), 2015",Kochi,VYTTILA,114.0,6.0,113.0,41.0
India,Kerala,"Calendar Year (Jan - Dec), 2015",Kollam,KMML Chavara,120.0,29.0,73.0,46.0
India,Kerala,"Calendar Year (Jan - Dec), 2015",Kollam,"KSPCB, District Office, Kadappakada",120.0,17.0,79.0,47.0
India,Kerala,"Calendar Year (Jan - Dec), 2015",Kottayam,Kottayam,110.0,27.0,140.0,60.0
India,Kerala,"Calendar Year (Jan - Dec), 2015",Kottayam,Vadavathoor,120.0,25.0,120.0,60.0
India,Kerala,"Calendar Year (Jan - Dec), 2015",Kozhikode,Kozhikode City,117.0,22.0,96.0,56.0
India,Kerala,"Calendar Year (Jan - Dec), 2015",Kozhikode,Nallalam,120.0,14.0,119.0,41.0
India,Kerala,"Calendar Year (Jan - Dec), 2015",Malapuram,"Kakkanchery, Sijmak oils",110.0,17.0,113.0,44.0
India,Kerala,"Calendar Year (Jan - Dec), 2015",Palakkad,SEPR Refractories India Ltd.,119.0,23.0,80.0,47.0
India,Kerala,"Calendar Year (Jan - Dec), 2015",Pathanamthitta,"KSPCB, Makkamkunnu",120.0,22.0,27.0,25.0
India,Kerala,"Calendar Year (Jan - Dec), 2015",Thiruvananthapuram,PETTAH / Sasthamangalam,108.0,44.0,61.0,53.0
India,Kerala,"Calendar Year (Jan - Dec), 2015",Thiruvananthapuram,PRS Hospital/COSMO,108.0,48.0,61.0,55.0
India,Kerala,"Calendar Year (Jan - Dec), 2015",Thiruvananthapuram,SMV School,108.0,49.0,61.0,56.0
India,Kerala,"Calendar Year (Jan - Dec), 2015",Thiruvananthapuram,VELI / HiTech Chackai,108.0,48.0,66.0,55.0
India,Kerala,"Calendar Year (Jan - Dec), 2015",Thissur,"KSPCB, District Office, Poonkunnam",120.0,14.0,92.0,48.0
India,Kerala,"Calendar Year (Jan - Dec), 2015",Wayanad,Sulthan Bathery,120.0,20.0,62.0,37.0
India,Ladakh,"Calendar Year (Jan - Dec), 2015",Jammu,Bari Brahamana Industrial Area,1.946709455636016355100,83.0,172.0,126.0
