Country,State,Year,Station Code,Monitoring Location,"Minimum Temperature For Medium And Minor Rivers (UOM:°C(Centigrade)), Scaling Factor:1","Maximum Temperature For Medium And Minor Rivers (UOM:°C(Centigrade)), Scaling Factor:1","Minimum Value Of Dissolved Oxygen (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Maximum Value Of Dissolved Oxygen (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Minimum Potential Of Hydrogen Value In Water (UOM:pH), Scaling Factor:1","Maximum Potential Of Hydrogen Value In Water (UOM:pH), Scaling Factor:1","Minimum Conductivity Level (UOM:µmhos/cm(micromhospercentimeter)), Scaling Factor:1","Maximum Conductivity Level (UOM:µmhos/cm(micromhospercentimeter)), Scaling Factor:1","Minimum Biochemical Oxygen Demand (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Maximum Biochemical Oxygen Demand (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Minimum  Of Nitrate N + Nitrite N Required For Medium And Minor Rivers (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Maximum  Of Nitrate N + Nitrite N Required For Medium And Minor Rivers (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Minimum  Of Fecal Coliforms For Medium And Minor Rivers (UOM:MPN/100ml(MostprobableNumberper100mililiters)), Scaling Factor:1","Maximum   Of Fecal Coliforms For Medium And Minor Rivers (UOM:MPN/100ml(MostprobableNumberper100mililiters)), Scaling Factor:1","Minimum  Of Total Coliform For Medium And Minor Rivers (UOM:MPN/100ml(MostprobableNumberper100mililiters)), Scaling Factor:1","Maximum  Of Total Coliform For Medium And Minor Rivers (UOM:MPN/100ml(MostprobableNumberper100mililiters)), Scaling Factor:1","Minimum Fecal Streptococci Required For Different Water Bodies (UOM:MPN/100ml(MostprobableNumberper100mililiters)), Scaling Factor:1","Maximum Fecal Streptococci Required For Different Water Bodies (UOM:MPN/100ml(MostprobableNumberper100mililiters)), Scaling Factor:1"
India,Kerala,"Calendar Year (Jan - Dec), 2017",1342.0,ACHANKOVIL AT THUMPAMON,25.0000000000000000,28.0000000000000000,6.1000000000000000,7.2000000000000000,6.7000000000000000,7.5000000000000000,110.0000000000000000,130.0000000000000000,1.10000000000000000000,2.0000000000000000,0.18000000000000000000,1.10000000000000000000,110.0000000000000000,210.0000000000000000,260.0000000000000000,560.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",1384.0,"MANIMALA AT THONDRA, KERALA",22.5000000000000000,29.0000000000000000,5.8000000000000000,7.2000000000000000,6.5000000000000000,8.2000000000000000,58.0000000000000000,239.0000000000000000,0.40000000000000000000,2.5000000000000000,0.03000000000000000000,0.27000000000000000000,90.0000000000000000,200.0000000000000000,180.0000000000000000,320.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",1442.0,"VAMANAPURAM, KERALA",30.0000000000000000,33.0000000000000000,4.8000000000000000,6.9000000000000000,6.0000000000000000,6.8000000000000000,100.0000000000000000,470.0000000000000000,0.00000000000000000000,2.0000000000000000,0.05000000000000000000,0.05000000000000000000,220.0000000000000000,800.0000000000000000,620.0000000000000000,1750.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",1443.0,ACHANKOVIL AT CHENNITHULA,24.0000000000000000,28.0000000000000000,5.5000000000000000,7.3000000000000000,6.6000000000000000,7.5000000000000000,110.0000000000000000,144.0000000000000000,1.00000000000000000000,1.40000000000000000000,0.12000000000000000000,0.56000000000000000000,100.0000000000000000,180.0000000000000000,140.0000000000000000,460.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",1563.0,"AMARAVILA, KERALA",29.0000000000000000,33.0000000000000000,6.0000000000000000,6.6000000000000000,6.2000000000000000,6.8000000000000000,76.0000000000000000,120.0000000000000000,0.90000000000000000000,1.00000000000000000000,0.05000000000000000000,0.05000000000000000000,80.0000000000000000,240.0000000000000000,550.0000000000000000,880.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",1564.0,"AYUR, KERALA",24.0000000000000000,26.0000000000000000,4.5000000000000000,7.1000000000000000,6.8000000000000000,7.7000000000000000,110.0000000000000000,158.0000000000000000,1.00000000000000000000,1.60000000000000000000,0.52000000000000000000,0.89000000000000000000,110.0000000000000000,190.0000000000000000,320.0000000000000000,400.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",1565.0,"PAMBA DOWN, KERALA",27.0000000000000000,29.0000000000000000,1.70000000000000000000,6.7000000000000000,5.9000000000000000,7.1000000000000000,49.0000000000000000,73.0000000000000000,0.20000000000000000000,1.80000000000000000000,0.16000000000000000000,0.86000000000000000000,110.0000000000000000,490.0000000000000000,250.0000000000000000,680.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",1566.0,"THIRURANGADY, KERALA",29.0000000000000000,31.5000000000000000,5.8000000000000000,7.0000000000000000,6.5000000000000000,7.2000000000000000,62.0000000000000000,280.0000000000000000,0.30000000000000000000,3.0000000000000000,0.02000000000000000000,168.0000000000000000,16.0000000000000000,255.0000000000000000,32.0000000000000000,480.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",1567.0,"KUTTIYADY ESTATE, KERALA",26.0000000000000000,32.0000000000000000,5.1000000000000000,8.0000000000000000,6.5000000000000000,7.3000000000000000,20.0000000000000000,34.0000000000000000,0.00000000000000000000,5.0000000000000000,0.02000000000000000000,0.50000000000000000000,12.0000000000000000,260.0000000000000000,20.0000000000000000,400.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",1568.0,"VALAYAM, KERALA",25.0000000000000000,30.0000000000000000,5.3000000000000000,7.8000000000000000,6.1000000000000000,7.3000000000000000,28.0000000000000000,98.0000000000000000,0.00000000000000000000,1.00000000000000000000,0.05000000000000000000,0.50000000000000000000,8.0000000000000000,480.0000000000000000,18.0000000000000000,1400.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",1569.0,"THALIPARAMBA, KERALA",25.0000000000000000,32.0000000000000000,4.6000000000000000,8.1000000000000000,5.7000000000000000,7.5000000000000000,94.0000000000000000,47000.000000000000,0.40000000000000000000,3.0000000000000000,0.06000000000000000000,1.10000000000000000000,24.0000000000000000,940.0000000000000000,49.0000000000000000,3000.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",1570.0,"HOSDURG, KERALA",25.0000000000000000,28.0000000000000000,3.2000000000000000,7.0000000000000000,6.2000000000000000,7.9000000000000000,95.0000000000000000,50000.000000000000,0.50000000000000000000,2.2000000000000000,0.01000000000000000000,0.21000000000000000000,14.0000000000000000,188.0000000000000000,91.0000000000000000,1180.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",1571.0,"KAKKADAVU, KERALA",24.0000000000000000,28.0000000000000000,6.7000000000000000,8.1000000000000000,5.4000000000000000,8.1000000000000000,47.0000000000000000,98.0000000000000000,0.10000000000000000000,3.0000000000000000,0.00000000000000000000,0.80000000000000000000,19.0000000000000000,184.0000000000000000,34.0000000000000000,1230.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",1572.0,"PADIYATHADKA, KERALA",25.0000000000000000,29.0000000000000000,7.0000000000000000,8.4000000000000000,6.4000000000000000,7.7000000000000000,51.0000000000000000,80.0000000000000000,0.20000000000000000000,2.5000000000000000,0.01000000000000000000,0.30000000000000000000,14.0000000000000000,212.0000000000000000,84.0000000000000000,990.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",1573.0,"IRUMPANAM, KERALA",26.0000000000000000,39.0000000000000000,0.60000000000000000000,5.5000000000000000,6.2000000000000000,7.2000000000000000,118.0000000000000000,9700.0000000000000000,0.80000000000000000000,4.6000000000000000,0.21000000000000000000,5.3700000000000000,140.0000000000000000,5800.0000000000000000,220.0000000000000000,7900.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",17.0,PERIYAR NEAR ALWAYE-ELOOR,26.0000000000000000,32.5000000000000000,4.1000000000000000,7.0000000000000000,6.4000000000000000,7.6000000000000000,100.0000000000000000,39410.000000000000,0.50000000000000000000,4.0000000000000000,0.08000000000000000000,1.94000000000000000000,600.0000000000000000,6300.0000000000000000,1380.0000000000000000,7900.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",18.0,PERIYAR AT KALADY,26.0000000000000000,29.7000000000000000,4.7000000000000000,7.8000000000000000,6.4000000000000000,7.6000000000000000,30.0000000000000000,63.0000000000000000,0.80000000000000000000,1.80000000000000000000,0.08000000000000000000,0.55000000000000000000,400.0000000000000000,5800.0000000000000000,1160.0000000000000000,17000.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",20.0,CHALIYAR AT KOOLIMADU,22.0000000000000000,32.0000000000000000,4.2000000000000000,8.0000000000000000,6.6000000000000000,8.3000000000000000,35.0000000000000000,90.0000000000000000,0.00000000000000000000,2.3000000000000000,0.01000000000000000000,0.53000000000000000000,14.0000000000000000,400.0000000000000000,20.0000000000000000,1280.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",21.0,CHALIYAR AT CHUNGAPALLY,25.0000000000000000,32.0000000000000000,4.6000000000000000,8.7000000000000000,6.5000000000000000,7.8000000000000000,55.0000000000000000,41000.000000000000,0.50000000000000000000,1.20000000000000000000,0.04000000000000000000,1.30000000000000000000,30.0000000000000000,700.0000000000000000,40.0000000000000000,1680.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",2284.0,R NEYYAR AT ARUVIPURAM,30.0000000000000000,33.0000000000000000,6.8000000000000000,7.3000000000000000,6.6000000000000000,7.0000000000000000,70.0000000000000000,162.0000000000000000,0.50000000000000000000,0.80000000000000000000,0.05000000000000000000,0.05000000000000000000,80.0000000000000000,270.0000000000000000,200.0000000000000000,400.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",2285.0,R MAMOM AT MAMOM BRIDGE,30.0000000000000000,33.0000000000000000,6.4000000000000000,7.2000000000000000,6.3000000000000000,6.9000000000000000,77.0000000000000000,120.0000000000000000,1.10000000000000000000,1.80000000000000000000,0.05000000000000000000,0.05000000000000000000,5.0000000000000000,540.0000000000000000,1380.0000000000000000,1600.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",2286.0,R AYROOR AT AYROOR BRIDGE,30.0000000000000000,33.0000000000000000,6.4000000000000000,7.0000000000000000,6.0000000000000000,6.8000000000000000,89.0000000000000000,130.0000000000000000,0.60000000000000000000,0.90000000000000000000,0.05000000000000000000,0.05000000000000000000,100.0000000000000000,690.0000000000000000,1000.0000000000000000,1330.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",2287.0,R ITHIKKARA AT ITHIKKARA,21.0000000000000000,25.0000000000000000,5.1000000000000000,7.2000000000000000,6.6000000000000000,7.5000000000000000,12230.0000000000000000,16820.0000000000000000,1.20000000000000000000,2.8000000000000000,0.90000000000000000000,1.40000000000000000000,110.0000000000000000,200.0000000000000000,360.0000000000000000,480.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",2288.0,R PALLICKAL AT NELLIMUKAL,25.0000000000000000,30.0000000000000000,5.4000000000000000,7.1000000000000000,6.9000000000000000,7.5000000000000000,124.0000000000000000,160.0000000000000000,1.00000000000000000000,2.0000000000000000,0.20000000000000000000,0.96000000000000000000,110.0000000000000000,200.0000000000000000,320.0000000000000000,420.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",2289.0,R KARUVANNURR AT KARUVANNUR BRIDGE,27.0000000000000000,32.0000000000000000,5.1000000000000000,8.0000000000000000,6.9000000000000000,7.6000000000000000,35.0000000000000000,146.0000000000000000,0.30000000000000000000,13.0000000000000000,0.04000000000000000000,0.50000000000000000000,31.0000000000000000,290.0000000000000000,100.0000000000000000,700.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",2290.0,R PUZHACKAL AT PUZHACKAL BRIDGE,26.0000000000000000,31.0000000000000000,2.4000000000000000,7.4000000000000000,6.6000000000000000,7.8000000000000000,85.0000000000000000,230.0000000000000000,0.60000000000000000000,3.8000000000000000,0.01000000000000000000,0.52000000000000000000,19.0000000000000000,300.0000000000000000,210.0000000000000000,700.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",2291.0,R KEECHERI AT VADAKKANCHERY BRIDGE,26.0000000000000000,32.0000000000000000,4.9000000000000000,8.5000000000000000,6.8000000000000000,7.8000000000000000,91.0000000000000000,240.0000000000000000,1.10000000000000000000,6.4000000000000000,0.02000000000000000000,0.54000000000000000000,60.0000000000000000,260.0000000000000000,190.0000000000000000,750.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",2292.0,R THIRUR AT THALAKKADATHUR BRIDGE,29.5000000000000000,31.5000000000000000,3.1000000000000000,6.4000000000000000,6.3000000000000000,7.4000000000000000,48.0000000000000000,30750.000000000000,0.60000000000000000000,3.6000000000000000,0.02000000000000000000,2.0000000000000000,8.0000000000000000,120.0000000000000000,12.0000000000000000,240.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",2293.0,R KADALUNDI AT HAJIRAPPALLY,29.0000000000000000,31.5000000000000000,5.1000000000000000,8.0000000000000000,6.5000000000000000,7.5000000000000000,58.0000000000000000,143.0000000000000000,0.30000000000000000000,3.6000000000000000,0.05000000000000000000,1.40000000000000000000,12.0000000000000000,1100.0000000000000000,24.0000000000000000,2400.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",2294.0,R KALLAI AT KALLAI BRIDGE,22.0000000000000000,30.0000000000000000,1.10000000000000000000,4.3000000000000000,6.8000000000000000,8.0000000000000000,767.0000000000000000,50980.000000000000,0.70000000000000000000,4.5000000000000000,0.07000000000000000000,1.30000000000000000000,40.0000000000000000,6000.0000000000000000,70.0000000000000000,14000.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",2295.0,R CORAPUZHA AT KANAYANKODE,24.0000000000000000,31.0000000000000000,2.4000000000000000,7.8000000000000000,6.8000000000000000,7.8000000000000000,329.0000000000000000,40360.000000000000,0.00000000000000000000,1.40000000000000000000,0.02000000000000000000,0.58000000000000000000,90.0000000000000000,4200.0000000000000000,100.0000000000000000,4800.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",2296.0,R THALLASSERY AT PATHIPPALAM,25.0000000000000000,28.0000000000000000,3.6000000000000000,8.3000000000000000,6.2000000000000000,7.2000000000000000,57.0000000000000000,1200.0000000000000000,0.20000000000000000000,2.7000000000000000,0.06000000000000000000,0.87000000000000000000,200.0000000000000000,760.0000000000000000,380.0000000000000000,2800.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",2297.0,ANCHARAKANDY AT MERUVAMBA,24.0000000000000000,29.0000000000000000,3.5000000000000000,9.0000000000000000,6.1000000000000000,7.3000000000000000,42.0000000000000000,211.0000000000000000,0.70000000000000000000,2.9000000000000000,0.05000000000000000000,0.72000000000000000000,100.0000000000000000,800.0000000000000000,350.0000000000000000,1740.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",2298.0,R KUPPAM AT RAYAROM,23.0000000000000000,32.0000000000000000,6.5000000000000000,8.7000000000000000,6.3000000000000000,7.5000000000000000,36.0000000000000000,99.0000000000000000,0.10000000000000000000,2.0000000000000000,0.05000000000000000000,0.80000000000000000000,48.0000000000000000,820.0000000000000000,330.0000000000000000,1020.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",2299.0,R RAMAPURAM AT RAMAPURAM BRIDGE,26.0000000000000000,31.0000000000000000,2.5000000000000000,8.4000000000000000,5.9000000000000000,7.7000000000000000,118.0000000000000000,59900.000000000000,0.20000000000000000000,3.0000000000000000,0.05000000000000000000,1.05000000000000000000,10.0000000000000000,720.0000000000000000,140.0000000000000000,1700.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",2300.0,R PERUVAMBA AT CHANDAPPURA,24.0000000000000000,30.0000000000000000,3.9000000000000000,8.1000000000000000,5.8000000000000000,7.4000000000000000,32.0000000000000000,120.0000000000000000,0.10000000000000000000,3.9000000000000000,0.04000000000000000000,0.84000000000000000000,72.0000000000000000,760.0000000000000000,130.0000000000000000,1720.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",2301.0,R KAVVAI AT KUTTIYOL PALAM,24.0000000000000000,30.0000000000000000,3.6000000000000000,7.7000000000000000,5.1000000000000000,7.7000000000000000,38.0000000000000000,3549.0000000000000000,0.30000000000000000000,3.9000000000000000,0.21000000000000000000,0.74000000000000000000,3.0000000000000000,960.0000000000000000,120.0000000000000000,2600.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",2302.0,R NEELASWARAM AT NAMBIARKAL DAM,24.0000000000000000,29.0000000000000000,3.9000000000000000,8.3000000000000000,6.7000000000000000,8.3000000000000000,75.0000000000000000,40000.000000000000,0.30000000000000000000,2.2000000000000000,0.01000000000000000000,0.30000000000000000000,20.0000000000000000,350.0000000000000000,89.0000000000000000,1200.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",2303.0,R PULLUR AT PULLUR BR.,24.0000000000000000,29.0000000000000000,6.9000000000000000,8.2000000000000000,6.1000000000000000,7.8000000000000000,43.0000000000000000,82.0000000000000000,0.10000000000000000000,2.4000000000000000,0.01000000000000000000,0.54000000000000000000,16.0000000000000000,216.0000000000000000,51.0000000000000000,1120.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",2304.0,R MOGRAL AT MOGRAL BR.,24.0000000000000000,32.0000000000000000,4.5000000000000000,7.5000000000000000,6.1000000000000000,7.8000000000000000,252.0000000000000000,51000.000000000000,0.00000000000000000000,3.1000000000000000,0.01000000000000000000,0.50000000000000000000,24.0000000000000000,448.0000000000000000,66.0000000000000000,1520.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",2305.0,R SHRIYA AT ANGADIMOGARU,24.0000000000000000,29.0000000000000000,5.9000000000000000,8.5000000000000000,6.1000000000000000,7.7000000000000000,53.0000000000000000,84.0000000000000000,0.30000000000000000000,3.0000000000000000,0.01000000000000000000,0.20000000000000000000,22.0000000000000000,352.0000000000000000,62.0000000000000000,12000.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",2306.0,R UPPALA AT UPPALA BR.,25.0000000000000000,32.0000000000000000,4.3000000000000000,7.7000000000000000,6.4000000000000000,7.9000000000000000,105.0000000000000000,52110.000000000000,0.20000000000000000000,3.2000000000000000,0.00000000000000000000,0.50000000000000000000,15.0000000000000000,936.0000000000000000,48.0000000000000000,1760.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",2307.0,R MANJESWARAM AT BAJRAKKARA BR.,24.0000000000000000,30.0000000000000000,3.7000000000000000,8.2000000000000000,6.4000000000000000,8.2000000000000000,70.0000000000000000,150.0000000000000000,0.50000000000000000000,2.8000000000000000,0.01000000000000000000,0.50000000000000000000,12.0000000000000000,272.0000000000000000,72.0000000000000000,1240.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",2319.0,ANCHARAKANDY AT ANCHARAKANDY,25.0000000000000000,30.0000000000000000,4.8000000000000000,8.0000000000000000,6.2000000000000000,7.4000000000000000,50.0000000000000000,32860.000000000000,0.30000000000000000000,2.7000000000000000,0.04000000000000000000,1.56000000000000000000,16.0000000000000000,780.0000000000000000,480.0000000000000000,1280.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",2326.0,R KORAYAR AT KANJIKODE,28.0000000000000000,31.0000000000000000,0.50000000000000000000,10.3000000000000000,7.1000000000000000,8.2000000000000000,355.0000000000000000,955.0000000000000000,0.40000000000000000000,3.0000000000000000,0.21000000000000000000,0.52000000000000000000,4.0000000000000000,100.0000000000000000,20.0000000000000000,200.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",2331.0,R BHARATHAPUZHA AT KUTTIPPURAM,26.0000000000000000,31.0000000000000000,6.6000000000000000,9.4000000000000000,6.6000000000000000,8.0000000000000000,10.0000000000000000,848.0000000000000000,1.10000000000000000000,3.0000000000000000,0.10000000000000000000,0.73000000000000000000,10.0000000000000000,286.0000000000000000,40.0000000000000000,320.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",2332.0,R BHARATHAPUZHA AT PATTAMBI,26.0000000000000000,30.0000000000000000,6.8000000000000000,8.8000000000000000,6.2000000000000000,8.3000000000000000,175.0000000000000000,340.0000000000000000,0.30000000000000000000,6.6000000000000000,0.21000000000000000000,0.99000000000000000000,40.0000000000000000,580.0000000000000000,60.0000000000000000,980.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",2333.0,RIVER PERIYAR AT MUPPATHADAM,22.2000000000000000,32.0000000000000000,4.7000000000000000,6.6000000000000000,6.3000000000000000,7.2000000000000000,45.0000000000000000,148.0000000000000000,0.50000000000000000000,2.6000000000000000,0.08000000000000000000,0.66000000000000000000,400.0000000000000000,6300.0000000000000000,700.0000000000000000,7900.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",2334.0,RIVER PERIYAR AT PATHALAM,26.0000000000000000,32.0000000000000000,2.6000000000000000,9.2000000000000000,6.4000000000000000,8.1000000000000000,23.0000000000000000,32500.000000000000,0.70000000000000000000,5.1000000000000000,0.20000000000000000000,2.1000000000000000,240.0000000000000000,7000.0000000000000000,430.0000000000000000,7900.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",2335.0,R PERIYAR AT KALAMASSERY,26.0000000000000000,32.0000000000000000,1.40000000000000000000,6.1000000000000000,6.3000000000000000,7.0000000000000000,56.0000000000000000,170.0000000000000000,0.60000000000000000000,3.7000000000000000,0.01000000000000000000,3.3700000000000000,640.0000000000000000,6300.0000000000000000,1060.0000000000000000,7900.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",2336.0,R PERIYAR AT PURAPPALLIKAVU,26.0000000000000000,31.0000000000000000,5.1000000000000000,7.9000000000000000,6.5000000000000000,7.5000000000000000,48.0000000000000000,19000.0000000000000000,0.40000000000000000000,2.5000000000000000,0.02000000000000000000,1.50000000000000000000,80.0000000000000000,70000.000000000000,120.0000000000000000,79000.000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",2337.0,R KADAMBAYAR AT BRAHMAPURAM,26.8000000000000000,33.0000000000000000,0.00000000000000000000,2.2000000000000000,6.0000000000000000,7.1000000000000000,80.0000000000000000,189.0000000000000000,1.60000000000000000000,6.4000000000000000,0.05000000000000000000,1.40000000000000000000,480.0000000000000000,6300.0000000000000000,780.0000000000000000,10000.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",2338.0,R KADAMBAYAR AT MANCKAKADAVU,26.0000000000000000,32.0000000000000000,0.00000000000000000000,3.6000000000000000,6.1000000000000000,7.3000000000000000,71.0000000000000000,132.0000000000000000,1.20000000000000000000,5.2000000000000000,0.10000000000000000000,1.40000000000000000000,280.0000000000000000,4300.0000000000000000,350.0000000000000000,9400.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",3458.0,KARAPUZHA DAM AT WAYANAD,27.1000000000000000,28.2000000000000000,5.6000000000000000,7.7000000000000000,6.5000000000000000,7.5000000000000000,97.0000000000000000,141.0000000000000000,0.20000000000000000000,2.2000000000000000,0.13000000000000000000,0.60000000000000000000,14.0000000000000000,124.0000000000000000,40.0000000000000000,180.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",3459.0,"MANIYANKODE PUZHA AT MANIYANKODE BRIDGE, WAYANAD",26.8000000000000000,28.2000000000000000,5.6000000000000000,7.0000000000000000,6.4000000000000000,7.6000000000000000,86.0000000000000000,178.0000000000000000,0.60000000000000000000,2.5000000000000000,0.13000000000000000000,0.90000000000000000000,36.0000000000000000,400.0000000000000000,82.0000000000000000,800.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",3460.0,"KALPATHI PUZHA AT KALPATHI, PALAKKAD",28.0000000000000000,30.0000000000000000,4.3000000000000000,7.2000000000000000,7.2000000000000000,8.2000000000000000,187.0000000000000000,365.0000000000000000,0.40000000000000000000,3.0000000000000000,0.18000000000000000000,0.65000000000000000000,6.0000000000000000,280.0000000000000000,12.0000000000000000,540.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",3464.0,"CHALIYAR AT NILAMBUR, MALAPPURAM",24.0000000000000000,32.0000000000000000,5.6000000000000000,7.8000000000000000,6.8000000000000000,8.0000000000000000,28.0000000000000000,114.0000000000000000,0.00000000000000000000,1.10000000000000000000,0.03000000000000000000,0.41000000000000000000,2.0000000000000000,400.0000000000000000,4.0000000000000000,580.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",3465.0,"ACHANKOVIL AT KALLARAKADAVU, PATHANAMTHITTA",24.0000000000000000,28.0000000000000000,6.5000000000000000,7.4000000000000000,7.1000000000000000,7.8000000000000000,102.0000000000000000,164.0000000000000000,1.00000000000000000000,1.40000000000000000000,0.22000000000000000000,0.78000000000000000000,100.0000000000000000,180.0000000000000000,200.0000000000000000,300.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",3466.0,"ACHANKOVIL AT PANDALAM (NEAR AYYAPPA TEMPLE), PATHANAMTHITTA",25.0000000000000000,28.0000000000000000,6.4000000000000000,7.7000000000000000,6.3000000000000000,7.3000000000000000,89.0000000000000000,128.0000000000000000,1.00000000000000000000,1.40000000000000000000,0.28000000000000000000,0.62000000000000000000,80.0000000000000000,290.0000000000000000,260.0000000000000000,630.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",3468.0,"PERIYAR AT KWA INTAKE- ALUVA, ERNAKULAM",25.0000000000000000,32.0000000000000000,4.3000000000000000,7.2000000000000000,6.4000000000000000,7.3000000000000000,34.0000000000000000,70.0000000000000000,0.20000000000000000000,2.0000000000000000,0.04000000000000000000,0.48000000000000000000,100.0000000000000000,9200.0000000000000000,200.0000000000000000,14000.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",3471.0,"RIVER KARAMANA AT ARUVIKARA, THIRUVANANTHAPURAM",27.0000000000000000,33.0000000000000000,7.1000000000000000,8.9000000000000000,6.4000000000000000,7.3000000000000000,42.0000000000000000,99.0000000000000000,0.20000000000000000000,0.90000000000000000000,0.05000000000000000000,0.05000000000000000000,40.0000000000000000,82.0000000000000000,90.0000000000000000,140.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",3473.0,"RIVER VALAPATTANAM AT PARASSINIKADAVU, KANNUR",25.0000000000000000,32.0000000000000000,1.60000000000000000000,8.0000000000000000,6.2000000000000000,7.9000000000000000,86.0000000000000000,50000.000000000000,0.20000000000000000000,2.9000000000000000,0.18000000000000000000,2.6200000000000000,8.0000000000000000,920.0000000000000000,20.0000000000000000,1430.0000000000000000,,
India,Kerala,"Calendar Year (Jan - Dec), 2017",42.0,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR",24.0000000000000000,25.0000000000000000,6.5000000000000000,7.8000000000000000,6.8000000000000000,7.6000000000000000,92.0000000000000000,131.0000000000000000,1.20000000000000000000,104.0000000000000000,0.10000000000000000000,0.76000000000000000000,110.0000000000000000,260.0000000000000000,310.0000000000000000,500.0000000000000000,,
